molecule_name,score
rxn:2:139810:142664,0.11796666516198052
rxn:2:90367:90126,0.1179302583138148
rxn:2:145788:109025,0.11790786568935101
rxn:2:145788:85400,0.1178561678299537
rxn:2:73830:113963,0.1177977556767671
rxn:2:145788:134530,0.11777396202087402
rxn:2:117866:168774,0.11776641011238098
rxn:2:84393:137331,0.11775272000919688
rxn:2:131373:85400,0.11774333885737828
rxn:2:126818:115254,0.11773062000672023
rxn:2:89710:172618,0.11771974740204988
rxn:2:126227:168774,0.11771891514460246
rxn:2:117098:166533,0.11770319717901724
rxn:2:73830:157206,0.11768966913223267
rxn:2:138608:165398,0.1176082044839859
rxn:2:80594:113626,0.11758073516513991
rxn:2:78534:154249,0.117563563844432
rxn:2:78534:95550,0.11752473172687349
rxn:2:73830:86408,0.11751777430375417
rxn:2:71158:85400,0.11750359584887822
rxn:2:169659:81125,0.11746355642875035
rxn:2:143189:168774,0.11744327942530314
rxn:2:66651:90126,0.11738659858703614
rxn:2:122689:140099,0.11738152553637822
rxn:2:131907:75079,0.11734269857406616
rxn:2:126818:127220,0.11729774236679077
rxn:2:110995:142664,0.11729573541217381
rxn:2:73830:80888,0.11729298467221468
rxn:2:117866:72130,0.11728487231514671
rxn:2:125845:159258,0.11727444648742676
rxn:2:148561:153413,0.11726572683879308
rxn:2:125845:80888,0.11725318999517531
rxn:2:145788:159258,0.11725183602037101
rxn:2:138608:85400,0.11723808944225311
rxn:2:125845:172279,0.11722461700439453
rxn:2:108600:155326,0.11721422842570714
rxn:2:169659:80888,0.11716901262601216
rxn:2:130370:107408,0.11716805074525916
rxn:2:99046:135906,0.11715772251288097
rxn:2:131373:136054,0.1171194076538086
rxn:2:88449:168774,0.1171056968825204
rxn:2:66651:133432,0.11708967043803288
rxn:2:125845:142664,0.1170586496591568
rxn:2:66651:109025,0.11705217123031617
rxn:2:117866:122772,0.11704837282498677
rxn:2:73830:157648,0.11702945828437805
rxn:2:108600:141213,0.11701455593109131
rxn:2:169659:166234,0.11700791333402906
rxn:2:145788:142192,0.11697321213208713
rxn:2:148561:137331,0.11692248106002807
rxn:2:150920:166287,0.11690960776421332
rxn:2:119048:115254,0.11689289591529152
rxn:2:66651:126659,0.11686599006255467
rxn:2:126818:168774,0.116860529472088
rxn:2:125845:87651,0.11685872077941895
rxn:2:119048:82371,0.1168351335959001
rxn:2:125845:165969,0.11682482178394611
rxn:2:127547:108287,0.116801438331604
rxn:2:112914:113626,0.1167786879972978
rxn:2:112914:96010,0.11672517527704654
rxn:2:145788:94410,0.11672438621520996
rxn:2:130370:169326,0.11665904963458026
rxn:2:131373:169340,0.11664607624212901
rxn:2:95640:108287,0.11664008668490819
rxn:2:117866:157648,0.11662053374143747
rxn:2:89710:141213,0.1166089677810669
rxn:2:117866:95550,0.11658997585376103
rxn:2:122689:119826,0.11658264243084451
rxn:2:109375:94292,0.11655333280563354
rxn:2:126818:134530,0.11653979122638702
rxn:2:166916:164517,0.1165166710104261
rxn:2:130370:165969,0.1164834839957101
rxn:2:127547:75079,0.11644555433936742
rxn:2:93894:170892,0.1164422998061547
rxn:2:95640:155096,0.11637422545202847
rxn:2:118285:108287,0.11635721171343769
rxn:2:127547:116515,0.11633912722269694
rxn:2:127547:66791,0.11632921049992244
rxn:2:80594:157648,0.11631247630486122
rxn:2:135979:131279,0.116300194159798
rxn:2:99046:169604,0.11629132871274594
rxn:2:83428:95550,0.11622495001012628
rxn:2:130370:134530,0.11621381666349329
rxn:2:145788:87651,0.11620531173852774
rxn:2:138608:169340,0.11619355501951995
rxn:2:73830:93716,0.11617996046940486
rxn:2:110995:142273,0.11614671018388537
rxn:2:131373:141988,0.1161142729577564
rxn:2:118285:94543,0.1160641060425685
