# Reactant analysis
# source: /root/workspace/nova-4090/data/rxn1.csv
# molecules_analyzed: 11373
# reactant_position: 1 = first reactant after rxn:N, 2 = second, 3 = third (if present)
# sorted within each position by count (desc), then max_score (desc)
reactant_position,reactant_id,count,avg_score,max_score
1,53887,16,0.0930160471,0.1229664912
1,58048,16,0.0927317920,0.1204139075
1,46170,16,0.0948944523,0.1152623049
1,56661,16,0.0932517261,0.1152191575
1,52660,16,0.0980709772,0.1144228162
1,45875,16,0.0942518752,0.1113125489
1,51483,16,0.0963697261,0.1110979375
1,60057,16,0.0887207993,0.1109612306
1,54330,16,0.0926449718,0.1090112618
1,52619,16,0.0921065849,0.1080785425
1,58525,16,0.0922475381,0.1039491368
1,58513,16,0.0830285057,0.1001117015
1,62588,15,0.1016139020,0.1321446896
1,52532,15,0.0980746696,0.1218986763
1,54366,15,0.0955585238,0.1201692585
1,56068,15,0.0943768129,0.1196443478
1,52346,15,0.0944728415,0.1109403856
1,52279,15,0.0948229769,0.1104661552
1,52345,15,0.0835275813,0.1051643348
1,45191,15,0.0926531324,0.1035327613
1,59063,15,0.0924923823,0.1032151415
1,41907,14,0.0832983097,0.1406041513
1,41918,14,0.0759385813,0.1259741677
1,56031,14,0.0957366834,0.1218136146
1,51952,14,0.1007313692,0.1188636095
1,62528,14,0.0968561232,0.1184301223
1,65090,14,0.0962029252,0.1132723987
1,50606,14,0.0935563718,0.1120271545
1,53327,14,0.0951467588,0.1084753658
1,53261,14,0.0916624021,0.1063018234
1,49437,13,0.1105267713,0.1343094689
1,49606,13,0.0856047158,0.1234433078
1,41832,13,0.0936770644,0.1226737373
1,65140,13,0.1000882727,0.1192738685
1,43697,13,0.0867023982,0.1187731599
1,59021,13,0.0939930109,0.1174856881
1,58024,13,0.0909263179,0.1161313302
1,52665,13,0.0954286492,0.1156713180
1,52051,13,0.0904582233,0.1108927079
1,52395,13,0.0894550006,0.1087903976
1,52617,13,0.0925875018,0.1077376405
1,54135,13,0.0905816491,0.1076419735
1,46166,13,0.0952971920,0.1049941284
1,48375,13,0.0830686465,0.1013583223
1,45996,13,0.0887347246,0.0980382164
1,59278,12,0.1092671971,0.1258353616
1,55723,12,0.0888975944,0.1237583492
1,53661,12,0.0917132713,0.1227802562
1,52068,12,0.0913833511,0.1211921650
1,45975,12,0.0958180873,0.1201976836
1,45235,12,0.0902209071,0.1193073371
1,51241,12,0.0932581394,0.1176862910
1,52347,12,0.0925005722,0.1176387062
1,58014,12,0.0972475304,0.1165472164
1,46176,12,0.0954555002,0.1139911091
1,51662,12,0.0984301381,0.1131327291
1,41723,12,0.0740176681,0.1117670691
1,53693,12,0.0903532822,0.1078267074
1,46989,12,0.0965777711,0.1075043215
1,49821,12,0.0983520122,0.1055467248
1,59169,12,0.0805736299,0.1054359114
1,55278,11,0.0969807004,0.1369368913
1,59075,11,0.1172378053,0.1268893917
1,61592,11,0.1099259789,0.1233559142
1,40027,11,0.0932609581,0.1204328672
1,55268,11,0.0967809683,0.1189726049
1,64375,11,0.0951256671,0.1146546341
1,45213,11,0.0863462847,0.1036816767
1,65590,11,0.0792651776,0.1025769865
1,45730,11,0.0850271915,0.1024999842
1,41314,10,0.0976366986,0.1402467511
1,55330,10,0.0978657788,0.1377532315
1,58026,10,0.0947693197,0.1258020927
1,61674,10,0.0876738285,0.1232704062
1,45629,10,0.0936533914,0.1225005993
1,56056,10,0.0897197635,0.1148787781
1,57317,10,0.0936699401,0.1143312050
1,40023,10,0.0974652010,0.1137497425
1,52581,10,0.0953550525,0.1127449505
1,45624,10,0.0974118896,0.1097293759
1,55287,10,0.0868838063,0.1065354188
1,47485,9,0.1137807193,0.1283858938
1,40346,9,0.0976015342,0.1267431324
1,54529,9,0.0955012339,0.1263292682
1,46091,9,0.0960089730,0.1217514382
1,58029,9,0.0927669277,0.1215838325
1,55448,9,0.0985532311,0.1194959671
1,49414,9,0.0885667999,0.1185426008
1,57325,9,0.0985151331,0.1178509668
1,44511,9,0.0950248794,0.1174685889
1,45949,9,0.0930894817,0.1157430235
1,53800,9,0.0961791713,0.1126795160
1,46981,9,0.0981106341,0.1126226966
1,53085,9,0.1002397416,0.1090358555
1,46426,9,0.0913519964,0.1083998716
1,58003,9,0.0860938089,0.1083614931
1,41594,9,0.0955733111,0.1080860021
1,54327,9,0.0923846008,0.1077277257
1,55683,9,0.0910581092,0.1053342313
1,50520,9,0.0827621104,0.1049467602
1,58180,9,0.0936795970,0.1035953955
1,49860,9,0.0889500686,0.1011732919
1,53691,9,0.0869615201,0.1004722542
1,48273,9,0.0873145532,0.0970594318
1,51718,9,0.0808636783,0.0959118237
1,43756,8,0.0881165091,0.1357214313
1,45526,8,0.0843411659,0.1349498505
1,62559,8,0.1172673452,0.1344306469
1,61754,8,0.1092922147,0.1294492955
1,65013,8,0.0808639929,0.1286908516
1,55725,8,0.1003396870,0.1284096855
1,52409,8,0.1075048116,0.1279491836
1,43740,8,0.0734782525,0.1259741677
1,42304,8,0.1013285319,0.1256031773
1,62561,8,0.1097022183,0.1245891941
1,45579,8,0.1074179128,0.1206869877
1,49899,8,0.0975729825,0.1206085349
1,40051,8,0.0992293602,0.1200443245
1,57632,8,0.1028642245,0.1199274975
1,40025,8,0.0965891611,0.1189576008
1,40047,8,0.0963838054,0.1170347432
1,49545,8,0.0953666346,0.1151323617
1,53342,8,0.0904028038,0.1137448516
1,51894,8,0.0963201078,0.1136840120
1,52631,8,0.0981121144,0.1111557076
1,61799,8,0.0750748832,0.1102157894
1,53753,8,0.0849658909,0.1100777407
1,52396,8,0.0959667182,0.1083785161
1,55577,8,0.0867993428,0.1080568160
1,53365,8,0.0931874131,0.1080063542
1,56678,8,0.0931773331,0.1075944068
1,54115,8,0.0944974355,0.1073616222
1,56069,8,0.0918001236,0.1054312602
1,51933,8,0.0922069764,0.1035388093
1,53158,8,0.0913970178,0.1034543672
1,52630,8,0.0945247947,0.1029528417
1,47324,8,0.0951817191,0.1016140525
1,40713,8,0.0955287160,0.1013012747
1,47016,8,0.0824095744,0.1010956794
1,54114,8,0.0851980199,0.1010493696
1,52307,8,0.0854336496,0.0999183555
1,54778,8,0.0923418935,0.0980345884
1,46982,8,0.0881034623,0.0936124631
1,63062,7,0.1030718771,0.1352788453
1,42573,7,0.0934157418,0.1339732607
1,45646,7,0.1139803384,0.1331368063
1,51538,7,0.1150231206,0.1326646945
1,57372,7,0.0937092559,0.1318901256
1,62054,7,0.0966111582,0.1314757350
1,47489,7,0.1142867228,0.1297495608
1,56034,7,0.1020142667,0.1271973620
1,55747,7,0.1024008230,0.1266295865
1,59267,7,0.1141313134,0.1257335246
1,42445,7,0.1023269351,0.1232378089
1,40448,7,0.1150253826,0.1225885053
1,62274,7,0.0998541009,0.1223278438
1,65629,7,0.0983113042,0.1219197819
1,56019,7,0.1032225894,0.1216327855
1,45224,7,0.1016215395,0.1205007146
1,56026,7,0.0993955813,0.1201405315
1,45605,7,0.0953219417,0.1190509670
1,62064,7,0.1030003013,0.1188563521
1,45581,7,0.1025576135,0.1187866005
1,53141,7,0.0992073048,0.1187292991
1,60181,7,0.1096787701,0.1186219533
1,52674,7,0.1010674789,0.1169839468
1,45931,7,0.1021844633,0.1156135091
1,40481,7,0.0942708206,0.1124862821
1,45202,7,0.0908846242,0.1123814838
1,45661,7,0.1019788899,0.1122539267
1,62610,7,0.0838404446,0.1120512514
1,51890,7,0.1009265148,0.1114438971
1,51898,7,0.0937118642,0.1106934345
1,46812,7,0.0953342235,0.1100949949
1,60147,7,0.0911231265,0.1087428406
1,53724,7,0.0952581253,0.1072633793
1,42854,7,0.0852338604,0.1072161091
1,53348,7,0.0927505187,0.1065003765
1,54359,7,0.0908465328,0.1061279685
1,45915,7,0.0949770381,0.1050144694
1,50359,7,0.0895789592,0.1027072149
1,60775,7,0.0867238748,0.1025029293
1,46810,7,0.0846566235,0.1024144751
1,47685,7,0.0888351496,0.1021167338
1,56733,7,0.0952790767,0.1007292758
1,54988,7,0.0743219786,0.1003485245
1,50335,7,0.0921303743,0.0997656854
1,54241,7,0.0920566398,0.0982358396
1,47578,7,0.0915334535,0.0975940790
1,61564,7,0.0885054209,0.0950684677
1,44431,6,0.1203335939,0.1298873292
1,59226,6,0.1129864358,0.1295842012
1,65678,6,0.0961927244,0.1288194912
1,49491,6,0.1074843420,0.1257924080
1,45583,6,0.1000692406,0.1257460822
1,55440,6,0.1154527975,0.1235854672
1,59239,6,0.1153606110,0.1224637991
1,60198,6,0.1139619246,0.1223298971
1,61743,6,0.1051100619,0.1222222473
1,45584,6,0.1002750473,0.1220846124
1,62181,6,0.0882364766,0.1219817996
1,54959,6,0.0934872117,0.1214357473
1,62556,6,0.1107978323,0.1208509147
1,42204,6,0.0955932884,0.1202911309
1,57352,6,0.1058740834,0.1200580848
1,40075,6,0.1072898733,0.1199249298
1,45304,6,0.1115272780,0.1192782873
1,65728,6,0.1082052551,0.1188097044
1,40602,6,0.0934691393,0.1181382335
1,57010,6,0.0945573031,0.1179979563
1,53421,6,0.0937629901,0.1174494276
1,64651,6,0.1033521447,0.1171782642
1,51542,6,0.0913991614,0.1168444355
1,52568,6,0.0956297428,0.1163232463
1,65513,6,0.0951505847,0.1161038095
1,40054,6,0.1007202566,0.1152749704
1,45257,6,0.0950191883,0.1149950418
1,55726,6,0.0921028123,0.1136174474
1,52255,6,0.0977410239,0.1136124590
1,57015,6,0.0976506826,0.1132871419
1,59138,6,0.0907585737,0.1127792405
1,40715,6,0.1032909045,0.1127134397
1,45994,6,0.0935087299,0.1118411611
1,49884,6,0.0958590323,0.1114273985
1,57745,6,0.0957193015,0.1108198384
1,53669,6,0.0929038642,0.1106524611
1,58021,6,0.0997600533,0.1104522777
1,49536,6,0.0899398958,0.1101008839
1,56005,6,0.0953868402,0.1095610384
1,45654,6,0.0928695537,0.1094489242
1,45185,6,0.0946440946,0.1090090164
1,56914,6,0.0957662990,0.1083133101
1,39949,6,0.0981918594,0.1081737174
1,53886,6,0.0980256357,0.1074188736
1,50273,6,0.0899044283,0.1064531342
1,52147,6,0.0972005869,0.1063979987
1,50195,6,0.0854501526,0.1061746745
1,62526,6,0.0950787371,0.1060305911
1,57142,6,0.0846661453,0.1050468236
1,50184,6,0.0944942412,0.1045057856
1,54243,6,0.0952417770,0.1042827152
1,52379,6,0.0906574467,0.1042512184
1,64343,6,0.0911782232,0.1041782742
1,53129,6,0.0858386774,0.1035863801
1,55840,6,0.0913162949,0.1030830443
1,52077,6,0.0939694722,0.1029246594
1,53328,6,0.0929709722,0.1026385791
1,52579,6,0.0910769128,0.1025765836
1,52667,6,0.0942298832,0.1019454211
1,47508,6,0.0847731947,0.1014276033
1,53704,6,0.0929111087,0.1013561975
1,52601,6,0.0832096066,0.1005218652
1,57740,6,0.0864816556,0.1002826595
1,54426,6,0.0915134977,0.1000119618
1,49563,6,0.0914508147,0.0998645047
1,60019,6,0.0888935574,0.0987968494
1,52979,6,0.0904442244,0.0980218997
1,53732,6,0.0906060252,0.0973997846
1,54314,6,0.0926880252,0.0966091560
1,54277,6,0.0912580255,0.0955290039
1,52850,6,0.0868962112,0.0952789038
1,42237,6,0.0699539388,0.0945193131
1,50481,6,0.0876938991,0.0914932235
1,42656,5,0.1210015341,0.1379079006
1,60213,5,0.0961366717,0.1321522135
1,55308,5,0.1083855974,0.1300320737
1,52414,5,0.1123286263,0.1291221443
1,40307,5,0.1103788658,0.1276360353
1,45845,5,0.1005837384,0.1274500525
1,52031,5,0.1176112554,0.1250162790
1,55807,5,0.1094900926,0.1248138617
1,42663,5,0.1173512685,0.1235248121
1,61508,5,0.0966548047,0.1233039618
1,55892,5,0.1020052811,0.1228710080
1,55259,5,0.1002333314,0.1222260802
1,55318,5,0.1019722764,0.1217477089
1,55041,5,0.1093931828,0.1212912258
1,45979,5,0.1158613882,0.1210861454
1,52363,5,0.1154502514,0.1202555820
1,55662,5,0.1017058240,0.1201966784
1,45172,5,0.1162465916,0.1192790782
1,47486,5,0.0668925901,0.1178451556
1,55290,5,0.0980719158,0.1174796838
1,55510,5,0.0990846575,0.1172830788
1,59001,5,0.1129828980,0.1166484127
1,45657,5,0.1059549868,0.1161692907
1,60786,5,0.0989693629,0.1160833761
1,52896,5,0.0925842783,0.1159695188
1,57930,5,0.1107590855,0.1157636451
1,57895,5,0.0992478022,0.1155143028
1,57350,5,0.0964412344,0.1154999649
1,63677,5,0.0958716819,0.1143035748
1,55095,5,0.0928473282,0.1142183197
1,51684,5,0.1042415247,0.1137225737
1,55965,5,0.1047388160,0.1132915660
1,54723,5,0.0994745921,0.1127717309
1,51660,5,0.0993557156,0.1122794112
1,47944,5,0.1054646829,0.1121057971
1,49943,5,0.0864867049,0.1115148456
1,45791,5,0.0967908649,0.1106583332
1,52394,5,0.0934217931,0.1100787641
1,52957,5,0.0961614911,0.1098130941
1,50572,5,0.0863310554,0.1097061073
1,56013,5,0.0870739675,0.1096841923
1,64641,5,0.0993000875,0.1089481273
1,62995,5,0.0863189793,0.1089080691
1,62524,5,0.0957181669,0.1087519460
1,53648,5,0.0941870977,0.1084473647
1,53133,5,0.0978322561,0.1084107868
1,55666,5,0.0852336530,0.1081573181
1,51984,5,0.0957867471,0.1079918393
1,52106,5,0.0903955178,0.1079263699
1,62984,5,0.0868990244,0.1079087087
1,51974,5,0.0985516451,0.1075216552
1,53111,5,0.0970082273,0.1070167563
1,56077,5,0.0932237692,0.1068667342
1,47659,5,0.1011160855,0.1068394466
1,46102,5,0.1014255621,0.1062844540
1,57093,5,0.0909365814,0.1060373898
1,46000,5,0.0857982209,0.1056193511
1,46177,5,0.0885869999,0.1054920008
1,51721,5,0.0937130592,0.1053583180
1,58010,5,0.0945949731,0.1052340886
1,51201,5,0.0881142678,0.1051461846
1,54332,5,0.0951977425,0.1050036300
1,49285,5,0.0944184735,0.1049306504
1,40519,5,0.0971167522,0.1046271015
1,52970,5,0.0960683444,0.1043518339
1,51587,5,0.0975385332,0.1042942015
1,54328,5,0.0963471957,0.1032039514
1,52755,5,0.0882881011,0.1027894933
1,46133,5,0.0956224104,0.1023621979
1,58022,5,0.0942118102,0.1017053157
1,51901,5,0.0966123070,0.1015190725
1,51717,5,0.0916470459,0.1010951878
1,54763,5,0.0955922044,0.1005903903
1,60782,5,0.0885373527,0.1004199562
1,48352,5,0.0896917599,0.1000057555
1,49708,5,0.0902821098,0.0994626919
1,53108,5,0.0929313028,0.0981166800
1,45787,5,0.0890520887,0.0975938205
1,52144,5,0.0843126326,0.0975822277
1,54352,5,0.0892761906,0.0974686069
1,51590,5,0.0860050892,0.0974094811
1,54708,5,0.0897877136,0.0960517608
1,58073,5,0.0930674516,0.0960223462
1,48299,5,0.0866627801,0.0953683103
1,51540,5,0.0868602145,0.0952807213
1,54676,5,0.0891460576,0.0943178762
1,57746,5,0.0830167316,0.0923776133
1,45636,4,0.1218646878,0.1374557482
1,65469,4,0.1105612771,0.1335959931
1,43678,4,0.1149027134,0.1334872977
1,44436,4,0.1201512174,0.1312234761
1,55579,4,0.1046257673,0.1305794743
1,59049,4,0.1200488579,0.1293781872
1,60071,4,0.1190961504,0.1292729378
1,45775,4,0.1167560971,0.1278883959
1,55514,4,0.1053089649,0.1277151577
1,59255,4,0.1189512075,0.1263881922
1,55263,4,0.1035833388,0.1252442309
1,50008,4,0.1088965486,0.1246316774
1,64149,4,0.0879772455,0.1246316774
1,62036,4,0.0962607610,0.1238575393
1,56070,4,0.0865671352,0.1233072775
1,55360,4,0.1113840189,0.1230146131
1,56290,4,0.1071657094,0.1229442239
1,59251,4,0.1150960775,0.1229359176
1,45867,4,0.1028382875,0.1228506705
1,55326,4,0.1114672496,0.1223926973
1,55138,4,0.1116695425,0.1223482899
1,65131,4,0.1030487776,0.1220335075
1,45871,4,0.1137266258,0.1211935685
1,56929,4,0.1132993600,0.1210778718
1,40868,4,0.1017043348,0.1210657902
1,45713,4,0.1018414935,0.1208670968
1,55256,4,0.1056563125,0.1207771518
1,59391,4,0.1135524668,0.1203801180
1,53100,4,0.1110253769,0.1201716941
1,64596,4,0.1041019368,0.1191946963
1,51889,4,0.1010491913,0.1190619257
1,55799,4,0.1047132031,0.1185013748
1,54977,4,0.1044900499,0.1184965491
1,55713,4,0.1032107184,0.1183896784
1,55700,4,0.0986514382,0.1181356609
1,47106,4,0.1108803688,0.1180807074
1,56652,4,0.0944034666,0.1176719351
1,52540,4,0.0932389948,0.1175650863
1,57368,4,0.0963722426,0.1172875743
1,54316,4,0.0953712419,0.1172752874
1,55578,4,0.1064992918,0.1171219349
1,44407,4,0.1133903106,0.1170022282
1,65627,4,0.0981408814,0.1164019681
1,59871,4,0.0895660096,0.1161595633
1,65719,4,0.0982942829,0.1156588665
1,54912,4,0.0793999438,0.1155616065
1,55305,4,0.1106386626,0.1155596133
1,57747,4,0.0924552901,0.1155313922
1,57331,4,0.1035326900,0.1155170705
1,51905,4,0.0954239616,0.1153324746
1,41835,4,0.1043914091,0.1152735316
1,59368,4,0.1126887602,0.1151863734
1,47108,4,0.1086338202,0.1150495569
1,62527,4,0.1103754535,0.1148847831
1,40383,4,0.0967035427,0.1145343669
1,41827,4,0.0921261782,0.1138402605
1,45608,4,0.1055001441,0.1137620083
1,53512,4,0.0890990010,0.1133908418
1,52675,4,0.1033316153,0.1133498140
1,63052,4,0.1066606318,0.1133115509
1,51884,4,0.1108719816,0.1123980495
1,53845,4,0.0948155441,0.1112710201
1,54737,4,0.1075683871,0.1100982945
1,55348,4,0.0960300484,0.1100768670
1,57796,4,0.0974938569,0.1100634355
1,52211,4,0.0930878673,0.1095737151
1,49740,4,0.1047719183,0.1083861417
1,48335,4,0.0908104594,0.1075798333
1,65611,4,0.0938192907,0.1071821698
1,53338,4,0.0965433157,0.1071605817
1,58067,4,0.0967450512,0.1070878105
1,53068,4,0.0917229926,0.1068069146
1,49427,4,0.1024007532,0.1066997808
1,46202,4,0.0894592766,0.1066648981
1,47370,4,0.0883139458,0.1064174781
1,52213,4,0.0962937524,0.1062097270
1,41735,4,0.0940219258,0.1057470838
1,40034,4,0.0751779994,0.1056667268
1,40406,4,0.0998443065,0.1050202140
1,60274,4,0.0963321814,0.1042875485
1,46100,4,0.0998964456,0.1041966240
1,58056,4,0.0956198061,0.1035310419
1,53331,4,0.0917433180,0.1026105850
1,54776,4,0.0913798339,0.1023670865
1,49538,4,0.0933727814,0.1023355732
1,58043,4,0.0897636048,0.1022615573
1,60044,4,0.0878770352,0.1016490702
1,59042,4,0.0754880996,0.1015543693
1,48341,4,0.0824315304,0.1015105168
1,41081,4,0.0910503406,0.1013803225
1,58008,4,0.0917207286,0.1011195059
1,40288,4,0.0858022407,0.1009138765
1,55245,4,0.0773961925,0.1007341701
1,52757,4,0.0903275605,0.1006448448
1,60780,4,0.0804571866,0.1005391081
1,52355,4,0.0887839790,0.1004647959
1,53230,4,0.0946381035,0.1002632568
1,52640,4,0.0878966292,0.1001241609
1,46212,4,0.0920066510,0.0994396380
1,51620,4,0.0917114426,0.0993472667
1,52358,4,0.0913751990,0.0993021226
1,48448,4,0.0884070851,0.0992032051
1,55750,4,0.0913675886,0.0990239749
1,53846,4,0.0904165340,0.0989687284
1,47441,4,0.0934461200,0.0989422379
1,54346,4,0.0936759289,0.0987303058
1,53816,4,0.0905174287,0.0983937005
1,62044,4,0.0894957970,0.0981018965
1,54351,4,0.0928529400,0.0978767258
1,52151,4,0.0677925393,0.0976655292
1,50622,4,0.0911076239,0.0975069620
1,53378,4,0.0915563521,0.0974569503
1,65621,4,0.0801383578,0.0973650535
1,53726,4,0.0911903037,0.0973222746
1,53340,4,0.0875222949,0.0970877060
1,54577,4,0.0900136452,0.0969837632
1,46128,4,0.0912272893,0.0968287497
1,46940,4,0.0924620879,0.0966808548
1,59191,4,0.0842078112,0.0964558279
1,49823,4,0.0907063290,0.0961601947
1,45139,4,0.0800402261,0.0961108640
1,51239,4,0.0909660914,0.0960950021
1,52458,4,0.0914014221,0.0960191253
1,51912,4,0.0857730620,0.0959567153
1,51276,4,0.0805422159,0.0957875649
1,54796,4,0.0937500272,0.0957212694
1,47445,4,0.0879595632,0.0955037832
1,47714,4,0.0905452145,0.0950265715
1,49068,4,0.0823720979,0.0949529457
1,46197,4,0.0768309293,0.0946180430
1,52795,4,0.0896676241,0.0945797088
1,56644,4,0.0909363730,0.0945500558
1,60825,4,0.0845928043,0.0944654737
1,51910,4,0.0851224908,0.0944500854
1,52971,4,0.0894921647,0.0939507514
1,40729,4,0.0818405917,0.0937304902
1,51291,4,0.0880661276,0.0937056487
1,65625,4,0.0856960361,0.0935293798
1,59891,4,0.0857615729,0.0933262575
1,46980,4,0.0889647111,0.0930012574
1,51214,4,0.0892193680,0.0928088532
1,59200,4,0.0833851939,0.0923863466
1,61686,4,0.0757045961,0.0919660140
1,61275,4,0.0834261542,0.0918165360
1,43508,4,0.0804035683,0.0917975471
1,60785,4,0.0891076321,0.0912351277
1,50275,4,0.0880132363,0.0909607257
1,60774,4,0.0862468458,0.0908068244
1,50929,4,0.0751637850,0.0896253824
1,61484,4,0.0858520940,0.0896107304
1,61693,4,0.0786861393,0.0890786791
1,48787,4,0.0857777530,0.0887960362
1,42259,4,0.0846124641,0.0886890590
1,52670,4,0.0863261265,0.0882211363
1,41436,4,0.0599799517,0.0713253796
1,55365,3,0.0864383759,0.1328749768
1,55509,3,0.1117676822,0.1279811498
1,55257,3,0.1040339575,0.1264819160
1,60372,3,0.1193846128,0.1259539979
1,61914,3,0.1109403819,0.1259539979
1,45955,3,0.1069545569,0.1258976800
1,45391,3,0.1094916191,0.1252159141
1,55470,3,0.1134896675,0.1248294223
1,41116,3,0.1142778554,0.1245022600
1,55279,3,0.1113327610,0.1237235123
1,55358,3,0.1142275472,0.1236400660
1,61581,3,0.1056091518,0.1235855612
1,52064,3,0.1162305014,0.1228654693
1,55948,3,0.1107481750,0.1227508001
1,65771,3,0.1054511980,0.1226214079
1,45643,3,0.1204018716,0.1225806408
1,42214,3,0.1156054812,0.1224875847
1,53009,3,0.1165013652,0.1220521964
1,40102,3,0.1155217402,0.1212687697
1,63006,3,0.0893836444,0.1210478017
1,54964,3,0.1048954758,0.1208179139
1,55208,3,0.1135554551,0.1207763553
1,61740,3,0.1074679760,0.1206739070
1,56071,3,0.1134967956,0.1205641278
1,55165,3,0.0964657241,0.1202930063
1,45601,3,0.1166257773,0.1201607269
1,40310,3,0.1168054053,0.1201439373
1,57788,3,0.1027293390,0.1201283796
1,42559,3,0.1162337828,0.1198984077
1,42587,3,0.1185570899,0.1198337451
1,52452,3,0.1126770803,0.1194343352
1,45610,3,0.1107479295,0.1192633085
1,45587,3,0.1005546981,0.1192216909
1,40070,3,0.1118693389,0.1190035930
1,57404,3,0.1021353298,0.1188338630
1,52049,3,0.1035066039,0.1186852560
1,55022,3,0.0920857287,0.1186377443
1,59125,3,0.1149258617,0.1181123713
1,45988,3,0.1129576540,0.1179314767
1,43586,3,0.0853584216,0.1174201131
1,45726,3,0.1105517366,0.1172020038
1,57509,3,0.0736465463,0.1171973106
1,40677,3,0.1007092714,0.1168025688
1,55458,3,0.1077789686,0.1167749442
1,39984,3,0.0788191084,0.1167351555
1,56969,3,0.1025724739,0.1165639439
1,55760,3,0.1112148180,0.1165162115
