# Reactant analysis
# source: /root/workspace/nova-4090/data/rxn2.csv
# molecules_analyzed: 12301
# reactant_position: 1 = first reactant after rxn:N, 2 = second, 3 = third (if present)
# sorted within each position by count (desc), then max_score (desc)
reactant_position,reactant_id,count,avg_score,max_score
1,77440,21,0.1041121367,0.1643662552
1,127937,21,0.1088284009,0.1385311733
1,125217,21,0.0719244419,0.1363614736
1,84312,21,0.1112093108,0.1348366698
1,95129,21,0.1140636460,0.1342214192
1,106776,21,0.1049475427,0.1284430753
1,66358,21,0.0758666719,0.1205606891
1,98918,20,0.1066157863,0.1304213241
1,121718,20,0.1159957477,0.1302706023
1,138190,20,0.1059115743,0.1213169290
1,147486,20,0.0493637361,0.1059827089
1,92974,19,0.1103995385,0.1267064621
1,119796,19,0.1094782207,0.1264858996
1,81996,19,0.1056879997,0.1255301689
1,73951,19,0.0613236113,0.1198745652
1,109218,18,0.1149401234,0.1351095553
1,74698,18,0.1088667952,0.1301849542
1,122532,18,0.1093028425,0.1258822556
1,97900,18,0.0972444207,0.1238547609
1,160212,18,0.0991721628,0.1126737346
1,66299,17,0.0744418530,0.1444980961
1,108627,17,0.1177184740,0.1325191802
1,138587,17,0.1052718225,0.1287389079
1,96587,17,0.1067965288,0.1228919514
1,130186,17,0.1097819910,0.1217582732
1,150051,17,0.1094353517,0.1217197792
1,84444,16,0.1118937765,0.1361478315
1,74912,16,0.0606768411,0.1302204293
1,86912,16,0.1118695113,0.1293086073
1,103946,16,0.1115649464,0.1288354128
1,86444,16,0.1100817373,0.1278148850
1,107315,16,0.1100131990,0.1263123405
1,128153,16,0.0967637777,0.1226368384
1,141397,16,-0.0213290273,0.0238618464
1,128772,15,0.0952413829,0.1503787135
1,160183,15,0.1142061081,0.1424429244
1,90788,15,0.1209302811,0.1404850531
1,142150,15,0.1100325907,0.1304568084
1,110156,15,0.1099322962,0.1279385388
1,87228,15,0.1141499369,0.1264654973
1,107171,15,0.1096587913,0.1227569543
1,144952,15,0.1116451355,0.1221877507
1,87406,15,0.1047505052,0.1182971933
1,124995,15,0.0968441142,0.1167824359
1,103485,14,0.1127310876,0.1382813973
1,120324,14,0.1174392378,0.1377917911
1,81768,14,0.1112366869,0.1342751622
1,120224,14,0.1168161939,0.1315327913
1,78664,14,0.1109627357,0.1294089258
1,131011,14,0.1121797385,0.1260382187
1,70891,14,0.1052224237,0.1258558269
1,118312,14,0.1028563235,0.1243623341
1,137383,14,0.1053913618,0.1174142092
1,84866,13,0.1097609032,0.1301250547
1,121081,13,0.0842993514,0.1298838792
1,75399,13,0.1073816041,0.1292567949
1,114213,13,0.1009600826,0.1254897780
1,70967,13,0.1070815911,0.1250233968
1,146921,13,0.1037494550,0.1240448606
1,90792,13,0.1072558086,0.1225858696
1,135650,13,0.1022586885,0.1218688914
1,134313,13,0.1126875935,0.1212225947
1,67607,13,0.0726968543,0.1153720573
1,111779,13,0.0967364242,0.1125363438
1,117969,13,0.0935779764,0.1085079270
1,136440,12,0.1109477557,0.1330245023
1,72203,12,0.1177664233,0.1325509101
1,113674,12,0.1085433995,0.1322049182
1,105036,12,0.1157573393,0.1301756233
1,124266,12,0.1069819387,0.1256324687
1,118679,12,0.1008246156,0.1234421977
1,131907,12,0.0763446270,0.1231952054
1,76015,12,0.1093586896,0.1222640776
1,141003,12,0.0997957464,0.1185003549
1,74902,12,0.0998141368,0.1183722510
1,135254,12,0.1038725678,0.1172006022
1,108529,12,0.1025685230,0.1166980598
1,66959,12,0.1024246141,0.1156078832
1,165249,12,0.1030711121,0.1147369935
1,100640,11,0.1100966120,0.1438661595
1,94771,11,0.1075929182,0.1375028342
1,94862,11,0.1041506113,0.1335733753
1,85085,11,0.1102102773,0.1328159900
1,109480,11,0.0805919849,0.1305305004
1,102433,11,0.1124434278,0.1300063968
1,90533,11,0.1025506950,0.1271782852
1,109375,11,0.0976355979,0.1270102475
1,92749,11,0.0938669251,0.1266195595
1,81847,11,0.1077713860,0.1265453850
1,91909,11,0.1149753023,0.1254958212
1,74181,11,0.1051580108,0.1252387743
1,107616,11,0.1008557112,0.1248690082
1,124934,11,0.1083175263,0.1246990621
1,122024,11,0.0725203592,0.1240372492
1,154694,11,0.1068442012,0.1237326720
1,160338,11,0.1095303939,0.1233860254
1,88800,11,0.1076036635,0.1210777815
1,81212,11,0.0868740374,0.1189852841
1,94990,11,0.1104859905,0.1169779801
1,96205,11,0.1062667085,0.1165509378
1,147551,11,0.1071366549,0.1139843604
1,129715,11,0.1031598463,0.1133228613
1,69029,11,0.0841515797,0.1103641272
1,139357,10,0.1042958508,0.1556695104
1,124807,10,0.1170278604,0.1399511317
1,135704,10,0.1184510413,0.1369979709
1,106162,10,0.1050478926,0.1369793912
1,80018,10,0.1147555431,0.1369318251
1,133597,10,0.1192736690,0.1368803531
1,107056,10,0.1106514606,0.1365397481
1,77923,10,0.1232316944,0.1335098743
1,109670,10,0.1103322028,0.1317874044
1,83258,10,0.0665903861,0.1282099157
1,68468,10,0.1063691044,0.1280502042
1,159687,10,0.1059465144,0.1279870756
1,127844,10,0.1097097123,0.1268027867
1,104668,10,0.1135523246,0.1265453850
1,128543,10,0.1094154931,0.1265103509
1,95283,10,0.1085168218,0.1261172031
1,118607,10,0.1048229439,0.1256022096
1,93247,10,0.1118130051,0.1245127534
1,138881,10,0.1092229148,0.1243895087
1,108169,10,0.1113204138,0.1228861433
1,98396,10,0.1033432511,0.1205014765
1,77168,10,0.1067051691,0.1204698899
1,120454,10,0.1052380822,0.1160420241
1,107651,10,0.1014938225,0.1159540287
1,92455,10,0.1035899130,0.1159528725
1,134557,10,0.1000436766,0.1092932732
1,70533,10,0.0955636024,0.1080725560
1,153842,10,0.0413733981,0.0775853992
1,115125,9,0.1190881775,0.1385812736
1,121375,9,0.1107534007,0.1376610441
1,135306,9,0.1032811856,0.1298593303
1,76367,9,0.1143172297,0.1298546383
1,153694,9,0.1102393966,0.1297181199
1,96459,9,0.1070129328,0.1294926047
1,79586,9,0.1164104896,0.1294513817
1,123420,9,0.1152717386,0.1285714920
1,69203,9,0.1171631983,0.1262306365
1,143954,9,0.1116342391,0.1261014956
1,165873,9,0.1085174168,0.1259852568
1,87141,9,0.1088306542,0.1255498480
1,85591,9,0.1075909206,0.1246416684
1,95645,9,0.1146012144,0.1245057652
1,121147,9,0.1149311023,0.1239140721
1,141710,9,0.1088238892,0.1236904430
1,100336,9,0.1079391422,0.1228732423
1,127301,9,0.1124573142,0.1218226234
1,115463,9,0.1038039716,0.1209074060
1,137332,9,0.1074906027,0.1192555753
1,110032,9,0.1117164837,0.1191196767
1,92918,9,0.1060053532,0.1187183319
1,151946,9,0.1036321907,0.1165719870
1,150258,8,0.1170199109,0.1421390334
1,104870,8,0.1114970659,0.1331901396
1,110424,8,0.1124791321,0.1313217282
1,132071,8,0.1014992590,0.1284283423
1,95971,8,0.1123543886,0.1269868448
1,86459,8,0.1076446038,0.1265482912
1,135710,8,0.1128446930,0.1265440239
1,104754,8,0.1134733990,0.1258926853
1,118833,8,0.1121211752,0.1248090148
1,159507,8,0.1067708513,0.1241522245
1,107367,8,0.1046057133,0.1239850392
1,127361,8,0.1071254618,0.1230033221
1,123599,8,0.1059644217,0.1229173879
1,116629,8,0.1052366045,0.1216538380
1,141960,8,0.1042026509,0.1214417451
1,117485,8,0.0985493904,0.1214303308
1,117291,8,0.1092218445,0.1202597868
1,109525,8,0.1042166457,0.1202466276
1,77609,8,0.1034981242,0.1200296446
1,105761,8,0.1054369785,0.1200256497
1,161978,8,0.1066827776,0.1193322400
1,110348,8,0.1051955394,0.1171185772
1,79461,8,0.0930958472,0.1170598626
1,69104,8,0.1080485030,0.1156636874
1,92434,8,0.0938746268,0.1151194668
1,94811,8,0.1071704930,0.1141707869
1,97761,8,0.1056558550,0.1132550444
1,109151,8,0.1009196745,0.1129873265
1,165050,8,0.1007763874,0.1116548909
1,159463,8,0.1038617265,0.1115441339
1,139199,8,0.0808894891,0.1044198459
1,134199,7,0.1176529513,0.1364751776
1,124792,7,0.0783284130,0.1363978982
1,124486,7,0.1107850150,0.1345944446
1,97597,7,0.1209875395,0.1308767507
1,71906,7,0.1111284215,0.1293718075
1,76208,7,0.1055746520,0.1281484571
1,81567,7,0.1108795290,0.1274092937
1,68242,7,0.1200921050,0.1268429001
1,78692,7,0.1093878192,0.1265453850
1,78534,7,0.0921901676,0.1262350325
1,96690,7,0.1030154861,0.1259600073
1,119650,7,0.1069605172,0.1242709275
1,79964,7,0.1123852206,0.1240982742
1,126914,7,0.1063339245,0.1240943425
1,80329,7,0.1092933088,0.1239896794
1,120568,7,0.1150338621,0.1232357446
1,129727,7,0.1085162422,0.1226678741
1,163763,7,0.1050134158,0.1222645212
1,80952,7,0.1123373663,0.1221460919
1,102393,7,0.1114548990,0.1218546011
1,133166,7,0.1072320517,0.1217916700
1,141024,7,0.1085735422,0.1217153558
1,100752,7,0.1133822555,0.1209969993
1,123016,7,0.1122976773,0.1204619130
1,159695,7,0.1059557031,0.1202420226
1,74312,7,0.1028844720,0.1198059834
1,137313,7,0.1052259281,0.1197962591
1,135191,7,0.1099872914,0.1195594101
1,95587,7,0.1041099462,0.1191241721
1,129062,7,0.1040199371,0.1190476619
1,97860,7,0.1065264872,0.1184641549
1,74510,7,0.1009671025,0.1180715669
1,116442,7,0.1094775409,0.1177829607
1,122468,7,0.1115199648,0.1177521101
1,148911,7,0.1075126916,0.1172930201
1,68735,7,0.1065088222,0.1171397390
1,81600,7,0.1007129556,0.1170418623
1,120537,7,0.0956423887,0.1170149669
1,68496,7,0.1039861979,0.1165854314
1,140366,7,0.1021411153,0.1164393387
1,109235,7,0.1063879511,0.1153726466
1,122648,7,0.1032076343,0.1152747436
1,69940,7,0.1075537507,0.1140585233
1,119210,7,0.1016086606,0.1138708793
1,139810,7,0.1019315729,0.1137168705
1,116161,7,0.1068276730,0.1134976125
1,103981,7,0.1060454018,0.1117300325
1,81972,7,0.1002490370,0.1117073042
1,89836,7,0.1009838390,0.1115286271
1,107798,7,0.1048306409,0.1110400711
1,138185,7,0.0960426207,0.1107069675
1,119048,7,0.1014159114,0.1102852694
1,122279,7,0.0998758250,0.1097516576
1,134468,7,0.1027876636,0.1089606760
1,66651,7,0.0917041515,0.1088621731
1,120097,7,0.1021660924,0.1088405023
1,83604,7,0.0936197851,0.1052652351
1,66515,6,0.1142773929,0.1377956341
1,137297,6,0.1097636860,0.1338807571
1,70155,6,0.1157590622,0.1336826908
1,106227,6,0.1107178852,0.1325280627
1,88602,6,0.1133096467,0.1297056281
1,108887,6,0.0994678604,0.1296582385
1,141167,6,0.1140925970,0.1294454762
1,106727,6,0.1138939903,0.1291192940
1,130254,6,0.1176270013,0.1288662920
1,95937,6,0.1101563659,0.1279759109
1,119262,6,0.1109079518,0.1279588146
1,88954,6,0.1112043061,0.1274938434
1,155437,6,0.1103592950,0.1267398857
1,70157,6,0.1093498238,0.1266855001
1,86846,6,0.1135563052,0.1263705736
1,124693,6,0.0929639345,0.1255548120
1,79679,6,0.1110451218,0.1253526343
1,81076,6,0.1150215046,0.1251561708
1,99816,6,0.1115227045,0.1247468710
1,144214,6,0.1129311288,0.1239818102
1,88313,6,0.1069597647,0.1237390917
1,98732,6,0.1087310282,0.1237048666
1,143980,6,0.1049494730,0.1235317758
1,77632,6,0.0974836719,0.1234894753
1,118043,6,0.1029076847,0.1231073789
1,70932,6,0.1046782673,0.1225586660
1,73462,6,0.1077916947,0.1223908704
1,93268,6,0.1116670492,0.1221302830
1,112422,6,0.1033671725,0.1221170827
1,127747,6,0.1103249226,0.1216389370
1,85993,6,0.1167812758,0.1212011752
1,89834,6,0.1116908823,0.1211614311
1,104969,6,0.1152267437,0.1207867696
1,91747,6,0.1096172296,0.1207770939
1,141242,6,0.1066912349,0.1205224929
1,76788,6,0.1102948002,0.1205190877
1,69824,6,0.1010949591,0.1201188181
1,120888,6,0.1067625785,0.1197504960
1,123429,6,0.1147404811,0.1196745096
1,86386,6,0.1096123965,0.1193730004
1,70348,6,0.1096237825,0.1191996379
1,132156,6,0.1041609203,0.1190103696
1,100972,6,0.1128653239,0.1184110045
1,118749,6,0.1002377107,0.1177925395
1,120654,6,0.1029598241,0.1175653225
1,111512,6,0.1066135822,0.1167549462
1,106480,6,0.1091992794,0.1166759591
1,76452,6,0.1049475667,0.1163131279
1,125410,6,0.1036008131,0.1161904808
1,70610,6,0.1100444369,0.1152318283
1,161901,6,0.0973180104,0.1149624639
1,109269,6,0.0968407500,0.1145383520
1,105423,6,0.1050531551,0.1138359962
1,133320,6,0.0921202390,0.1135105926
1,77560,6,0.0973503488,0.1125752415
1,113931,6,0.1067417943,0.1123191549
1,132356,6,0.1043553568,0.1113433463
1,138286,6,0.1035503427,0.1099728867
1,74621,6,0.1029439197,0.1097255442
1,76466,6,0.1051082368,0.1096290964
1,94660,6,0.0923514754,0.1089311177
1,80594,6,0.0938906761,0.1082793760
1,84757,6,0.0952134890,0.1070854971
1,146689,6,0.0942253453,0.1064268599
1,66986,6,0.0964411657,0.1056629132
1,74393,5,0.0957842235,0.1363978982
1,104820,5,0.1178314743,0.1352650876
1,149894,5,0.1176045810,0.1338864528
1,127026,5,0.1203425485,0.1315984373
1,132971,5,0.1141442428,0.1315984373
1,77717,5,0.1180584603,0.1302885389
1,133625,5,0.1099356641,0.1302698255
1,106008,5,0.1088212613,0.1300817649
1,166239,5,0.1123213371,0.1294175982
1,157192,5,0.1149855533,0.1294139698
1,67813,5,0.1178135125,0.1292516907
1,109924,5,0.1112984822,0.1287099431
1,116178,5,0.1196798807,0.1284926226
1,98626,5,0.1215382131,0.1278028050
1,70758,5,0.1101615211,0.1275143613
1,81146,5,0.1108692715,0.1271945367
1,90834,5,0.1142072299,0.1266752088
1,130921,5,0.1098402693,0.1264844723
1,131345,5,0.1145539563,0.1263595651
1,103609,5,0.1011735482,0.1263300680
1,124554,5,0.1138651304,0.1258938721
1,113279,5,0.1169705009,0.1257700787
1,109607,5,0.1099987263,0.1255850677
1,150520,5,0.1093752720,0.1249272186
1,73754,5,0.1091298585,0.1248910634
1,72307,5,0.1087428516,0.1246172269
1,86583,5,0.1067252869,0.1245538259
1,91993,5,0.1062248990,0.1245347124
1,82050,5,0.1073744414,0.1244583052
1,90514,5,0.1120869274,0.1242914376
1,67043,5,0.1095292549,0.1242105563
1,106493,5,0.1168298294,0.1234713454
1,120472,5,0.1156566959,0.1233039275
1,107361,5,0.1088146247,0.1230243643
1,106194,5,0.1160817421,0.1226186844
1,80130,5,0.1177009586,0.1225402048
1,72781,5,0.1082565878,0.1225379696
1,120171,5,0.1077767055,0.1225121242
1,88491,5,0.0987041648,0.1221217423
1,82806,5,0.1093824613,0.1212802108
1,118410,5,0.1081244793,0.1210316529
1,72911,5,0.1108098350,0.1207927110
1,156650,5,0.1116500454,0.1201305249
1,136305,5,0.1076936996,0.1199887534
1,103556,5,0.0871748256,0.1197803446
1,132632,5,0.1167856670,0.1197523629
1,72572,5,0.1155428042,0.1196072278
1,100178,5,0.1100692318,0.1189972210
1,86646,5,0.1067931707,0.1185566362
1,112609,5,0.1070123845,0.1183478956
1,78634,5,0.1032823033,0.1182989875
1,82027,5,0.1073056981,0.1181590575
1,115443,5,0.1133884279,0.1179301562
1,163645,5,0.1056575288,0.1177722341
1,95800,5,0.1057143391,0.1177394997
1,133586,5,0.1078059755,0.1173588860
1,88032,5,0.1065691682,0.1173342407
1,149115,5,0.1050426846,0.1172662847
1,114385,5,0.0868993289,0.1170299101
1,137282,5,0.1044194455,0.1168566744
1,129036,5,0.1083731278,0.1165916125
1,73177,5,0.1113423698,0.1164869882
1,109209,5,0.1066810657,0.1160400220
1,125751,5,0.0971939899,0.1159901034
1,80907,5,0.1086297748,0.1157394771
1,127539,5,0.1104851449,0.1157360190
1,123289,5,0.1059799042,0.1155673964
1,98819,5,0.1038713479,0.1155390833
1,164019,5,0.0908831200,0.1152367047
1,66421,5,0.1086874833,0.1150717870
1,110853,5,0.1105846357,0.1149164789
1,95948,5,0.1001487239,0.1147597124
1,151077,5,0.1058124293,0.1142361876
1,85056,5,0.0992679524,0.1140641747
1,89882,5,0.1092302444,0.1138308408
1,141695,5,0.1054591988,0.1136128280
1,104688,5,0.1079030648,0.1135681205
1,71158,5,0.1022400235,0.1132535453
1,134550,5,0.1013532069,0.1129754142
1,113668,5,0.1029785236,0.1128298491
1,119718,5,0.1065323217,0.1127650072
1,98729,5,0.1017765916,0.1122437745
1,163117,5,0.1035399509,0.1117906074
1,138822,5,0.1053902382,0.1110453400
1,110650,5,0.1046083854,0.1105251871
1,81156,5,0.1047985590,0.1102409230
1,116138,5,0.1047797291,0.1099824597
1,70664,5,0.1001852892,0.1092698449
1,90911,5,0.1049107038,0.1091872515
1,102341,5,0.1058385332,0.1090890964
1,120188,5,0.1077361872,0.1088953416
1,126678,5,0.1008521180,0.1088783730
1,138643,5,0.1062000192,0.1087837085
1,69970,5,0.0967673850,0.1082020412
1,143538,5,0.1031622466,0.1081698123
1,119760,5,0.1011530461,0.1066558289
1,150274,5,0.1014166275,0.1060641110
1,148561,5,0.0918903661,0.1032150500
1,88422,5,0.0903602225,0.1016838912
1,113923,5,0.0842367625,0.1014234293
1,139172,5,0.0862364222,0.0951663777
1,87804,4,0.1013461282,0.1358655515
1,112858,4,0.1170923749,0.1355755255
1,76322,4,0.0975129617,0.1354239708
1,68898,4,0.1086260233,0.1339302897
1,76453,4,0.1129190873,0.1334392111
1,138177,4,0.1129575292,0.1324393379
1,74308,4,0.1030112771,0.1302204293
1,97024,4,0.1177600007,0.1300949300
1,118855,4,0.1136008944,0.1299533012
1,92962,4,0.1024349919,0.1294140302
1,96388,4,0.1172336226,0.1290277099
1,100845,4,0.1244058175,0.1290210823
1,97743,4,0.1005641301,0.1283598592
1,133381,4,0.1131997616,0.1282651899
1,141966,4,0.1151486156,0.1282066645
1,97670,4,0.1161180739,0.1275769225
1,142013,4,0.1184950066,0.1268153741
1,69935,4,0.0935786697,0.1267886907
1,139839,4,0.1120506807,0.1266857849
1,102470,4,0.0940675636,0.1263915425
1,146193,4,0.1087913052,0.1260406087
1,86741,4,0.0996174321,0.1255498946
1,136916,4,0.1077270010,0.1255209754
1,84783,4,0.1126620173,0.1254876631
1,117743,4,0.1128642967,0.1253581088
1,110124,4,0.1079557395,0.1248918012
1,136508,4,0.1164977262,0.1248910634
1,102474,4,0.1005679094,0.1248318026
1,89329,4,0.1087681943,0.1247943831
1,120621,4,0.1190935728,0.1247424839
1,146862,4,0.1171952990,0.1242761774
1,160110,4,0.1153149541,0.1241265518
1,70699,4,0.1176394965,0.1241212881
1,135465,4,0.0866497650,0.1239996427
1,132946,4,0.1190378950,0.1232016039
1,90440,4,0.1020572603,0.1231828630
1,138947,4,0.1075982498,0.1230060468
1,139790,4,0.1001175903,0.1229209378
1,114417,4,0.1058218377,0.1227797270
1,97333,4,0.1092810733,0.1226420291
1,71336,4,0.1050017424,0.1225983880
1,140459,4,0.1120640933,0.1225775019
1,131213,4,0.1102341547,0.1224023080
1,108548,4,0.0960511857,0.1223911037
1,83658,4,0.1090215456,0.1220127821
1,74284,4,0.1094559598,0.1215096753
1,95523,4,0.1041847257,0.1213845941
1,115040,4,0.1097903068,0.1213414092
1,152275,4,0.1083167601,0.1211493082
1,85570,4,0.1140159657,0.1209689379
1,99310,4,0.1104066098,0.1208179090
1,80896,4,0.1114383509,0.1207910755
1,134507,4,0.1108986747,0.1207625089
1,116622,4,0.1125396673,0.1207371095
1,161621,4,0.1117605466,0.1204685370
1,135792,4,0.1073041073,0.1201868574
1,121477,4,0.1128553836,0.1200267692
1,93644,4,0.0924695332,0.1200128645
1,141383,4,0.1079610768,0.1200126330
1,114358,4,0.1134617529,0.1199433527
1,106574,4,0.1133254831,0.1198493242
1,106351,4,0.1045787685,0.1196468688
1,138915,4,0.1049061185,0.1195923525
1,87106,4,0.1144199091,0.1195130728
1,103729,4,0.1129180304,0.1194592374
1,132220,4,0.1038353591,0.1194221488
1,66510,4,0.1129782619,0.1192836022
1,148223,4,0.1131515546,0.1192114739
1,118342,4,0.1052969509,0.1191787576
1,83768,4,0.1111816945,0.1189954694
1,119579,4,0.1103938219,0.1187428130
1,120430,4,0.1113422244,0.1186907611
1,112504,4,0.1076248434,0.1186511055
1,67886,4,0.1108434284,0.1185359135
1,130788,4,0.1107727914,0.1185266674
1,117156,4,0.1101401932,0.1184729397
1,102536,4,0.1103391279,0.1184675837
1,114168,4,0.1071421974,0.1184044502
1,78725,4,0.0783455159,0.1183428594
1,101649,4,0.1121614794,0.1181940019
1,86108,4,0.1120277616,0.1181628363
1,107749,4,0.1115322464,0.1181374003
1,88120,4,0.1082148617,0.1180874330
1,132868,4,0.1067571972,0.1176341412
1,69633,4,0.0965573751,0.1175861973
1,70925,4,0.1057161570,0.1175409726
1,83020,4,0.1080671243,0.1174382634
1,166518,4,0.1111219214,0.1174296460
1,123387,4,0.1047985432,0.1173919482
1,133053,4,0.1114857846,0.1173298226
1,154871,4,0.1113853534,0.1173064907
1,89991,4,0.1053688308,0.1170883063
1,89509,4,0.1010078680,0.1170838042
1,104244,4,0.1040624829,0.1168873268
1,77245,4,0.1075889202,0.1168502271
1,134505,4,0.1079186352,0.1168266591
1,95611,4,0.0940785592,0.1167656499
1,85733,4,0.1048623991,0.1167074484
1,113050,4,0.1111253551,0.1165353954
1,76129,4,0.1111788776,0.1164948776
1,158169,4,0.0990542171,0.1162062697
1,117470,4,0.1138138906,0.1161802530
1,113861,4,0.1045855696,0.1161611564
1,137955,4,0.1058831240,0.1159769845
1,127041,4,0.1083038056,0.1158173105
1,70165,4,0.1086958769,0.1158132170
1,141164,4,0.0868967937,0.1158046403
1,135017,4,0.1090027979,0.1156807598
1,167141,4,0.1088830342,0.1156679895
1,147615,4,0.1001299676,0.1154426757
1,113014,4,0.1058148919,0.1153483969
1,164524,4,0.1094038703,0.1153427064
1,110813,4,0.1051515719,0.1151515015
1,90200,4,0.1030680123,0.1151220550
1,72956,4,0.1049472620,0.1150660952
1,84378,4,0.1083172462,0.1148003990
1,99789,4,0.1077871351,0.1147960067
1,140681,4,0.0948422865,0.1145614952
1,69022,4,0.1117156269,0.1143634805
1,86297,4,0.1024104684,0.1140960519
1,81711,4,0.0843327241,0.1140641747
1,111765,4,0.1043632142,0.1140600075
1,153702,4,0.1114871837,0.1139663738
1,68212,4,0.1082868935,0.1137694240
1,80613,4,0.1009601029,0.1137076517
1,138987,4,0.1054852816,0.1136596501
1,148985,4,0.1108281286,0.1136475161
1,108829,4,0.1015767929,0.1136252114
1,83871,4,0.0999239656,0.1132669209
1,116377,4,0.1066548407,0.1130175090
1,67130,4,0.0999345302,0.1129785007
1,134154,4,0.1036100479,0.1129784701
1,141046,4,0.1059125807,0.1129582727
1,66402,4,0.1108566528,0.1129172424
1,93953,4,0.1116486996,0.1128489308
1,101914,4,0.1070482007,0.1127094223
1,116318,4,0.0966882742,0.1127002870
1,123543,4,0.1059467452,0.1126889661
1,88982,4,0.0962636497,0.1126205495
1,167685,4,0.1015802961,0.1124179502
1,130801,4,0.1035957280,0.1121041679
1,151129,4,0.1051955961,0.1120638900
1,88523,4,0.1025535455,0.1118913293
1,88112,4,0.1055914058,0.1116531090
1,73201,4,0.1018517555,0.1116518356
1,112263,4,0.1069580938,0.1115663576
1,125772,4,0.1076611950,0.1114785948
1,68085,4,0.1095859208,0.1112950473
1,83282,4,0.1068610711,0.1109853337
1,66562,4,0.1012224631,0.1107977936
1,115253,4,0.0991693275,0.1107944718
1,121614,4,0.1022544708,0.1107189743
1,104861,4,0.1041929917,0.1106439952
1,112313,4,0.0829592088,0.1105543089
1,162957,4,0.1061992194,0.1103508639
1,119130,4,0.1058495278,0.1098938247
1,128157,4,0.1071765056,0.1098242517
1,71006,4,0.0724901387,0.1096743132
1,71326,4,0.0873867831,0.1095922226
1,162521,4,0.1061409867,0.1086576177
1,122304,4,0.0973505606,0.1085140479
1,73379,4,0.1014504179,0.1084744100
1,120516,4,0.1001711811,0.1084597778
1,120857,4,0.1009095238,0.1083886409
1,135016,4,0.1032918352,0.1079111351
1,99273,4,0.1027997337,0.1078482568
1,150544,4,0.1006179378,0.1074803472
1,106377,4,0.0980290989,0.1074409266
1,73208,4,0.1020923486,0.1067076687
1,111812,4,0.0944602661,0.1066854854
1,93161,4,0.0985082683,0.1064384452
1,126547,4,0.1034347483,0.1063687043
1,132451,4,0.1029570888,0.1061019259
1,146251,4,0.1022789096,0.1051900815
1,129298,4,0.0978424077,0.1049785813
1,126072,4,0.0990798418,0.1048200043
1,73527,4,0.0945820968,0.1045133511
1,130479,4,0.0943897890,0.1040663342
1,122406,4,0.0935905051,0.1033613394
1,151634,4,0.0945269001,0.1031050095
1,104871,4,0.0979718639,0.1012075197
1,67387,4,0.0886747152,0.0998674758
1,131394,4,0.0797888550,0.0992874740
