name,score
rxn:2:67562:108959,0.14200964340796837
rxn:2:141397:170692,0.11670126413044177
rxn:2:86811:125117,0.13738530022757395
rxn:2:104688:172375,0.14073099628571542
rxn:2:135415:168058,0.15636318305443073
rxn:2:130089:172375,0.126960555712382
rxn:2:92426:170060,0.1255990575861048
rxn:2:140614:170060,0.13539195912224905
rxn:2:83604:172375,0.12538836002349854
rxn:2:105340:171246,0.13418882643734967
rxn:2:130128:171246,0.1289814985715426
rxn:2:136620:169412,0.12983852624893188
rxn:2:113721:158071,0.11980778595496869
rxn:2:76236:97563,0.1423277213023259
rxn:2:69576:169412,0.10568867836679731
rxn:2:114213:171492,0.13714892665545145
rxn:2:124198:67213,0.14230098507621072
rxn:2:94402:123403,0.13458902789996222
rxn:2:136727:142183,0.14258786704805163
rxn:2:78571:170235,0.12767537052814776
rxn:2:141544:170913,0.12302254085187558
rxn:2:122468:96010,0.14771305478137473
rxn:2:128745:169412,0.1301169654597407
rxn:2:67187:169305,0.13180479526519776
rxn:2:110405:170060,0.12819434915270125
rxn:2:139678:169305,0.12190406322479248
rxn:2:72890:170411,0.1460394092968532
rxn:2:87290:70192,0.11339563908784286
rxn:2:77560:169810,0.13144664581005389
rxn:2:79834:170060,0.1469734768072764
rxn:2:86965:169305,0.11550828069448471
rxn:2:73728:83991,0.13951273759206137
rxn:2:120274:169305,0.11875530242919922
rxn:2:141819:169305,0.13109346451582732
rxn:2:78481:170235,0.13124426647468848
rxn:2:108186:169412,0.13967664241790773
rxn:2:115896:170235,0.11838474538591173
rxn:2:169973:142183,0.14941105246543884
rxn:2:158858:169412,0.147294282913208
rxn:2:114506:169594,0.15123495848282523
rxn:1:45229:12228,0.1030592407499041
rxn:1:45229:562,0.1030592407499041
rxn:2:67380:113826,0.1321954635473398
rxn:2:138643:94314,0.14187477473859433
rxn:2:103585:152446,0.1308469878775733
rxn:2:141397:170962,0.09997926574004323
rxn:2:92926:170235,0.1420824925104777
rxn:2:117045:170060,0.13171813488006592
rxn:2:79984:169305,0.12428824424743652
rxn:2:83178:169305,0.12438434788158961
rxn:1:45227:38380,0.13319477282072367
rxn:2:123459:169412,0.14001502456336185
rxn:2:89509:171246,0.13895522696631296
rxn:2:108395:170235,0.12221905589103699
rxn:2:97980:152446,0.11855151707475836
rxn:2:82757:170858,0.14329562187194825
rxn:2:81194:169412,0.12375779305734942
rxn:2:141819:152446,0.14253541946411133
rxn:2:141397:171261,0.13365034461021424
rxn:2:67304:169305,0.12900094191233316
rxn:2:127027:170060,0.14645206486737286
rxn:2:124677:171231,0.14660079990114486
rxn:2:97900:140099,0.15187823230570013
rxn:2:83604:169305,0.13532653062239938
rxn:2:135134:166934,0.11795526972183815
rxn:2:92926:152446,0.11746731996536255
rxn:2:141397:161753,0.10459632343716091
rxn:2:97318:169305,0.1331082101051624
rxn:2:94402:73299,0.11322751870522133
rxn:2:125447:171231,0.15272739837909566
rxn:2:141397:152462,0.14179807305335998
rxn:2:65963:169412,0.142031369300989
rxn:1:41711:11753,0.14312070958754597
rxn:2:138255:110334,0.14246199131011963
rxn:2:119211:170060,0.13994314935472277
rxn:2:165720:170060,0.14370682162623252
rxn:2:77560:173089,0.12670231902081033
rxn:2:67593:172618,0.15443273385365805
rxn:2:81158:170060,0.14079378758158004
rxn:2:76089:170060,0.1485218788896288
