molecule_name,final_score,epoch
rxn:1:43756:23623,0.1575474768877029,22191
rxn:1:61827:5945,0.1318134546279907,22191
rxn:1:61827:23825,0.1234362778209504,22191
rxn:1:41711:38380,0.0896065711975097,22191
rxn:1:41711:23623,0.0723311401903629,22191
rxn:1:60111:31577,0.0701015094916025,22191
rxn:1:63670:31376,0.0636978887993356,22191
rxn:1:60111:24341,0.0558546623762916,22191
rxn:1:60111:5742,0.0506310480482438,22191
rxn:1:60111:5745,0.0349864240954904,22191
rxn:1:41711:3819,0.0106228590011596,22191
rxn:1:41711:39051,0.0106228590011596,22191
rxn:1:41711:3096,0.0082304465274016,22191
rxn:1:60111:11984,0.0031814614931742,22191
rxn:1:41711:28754,3.479793667793274e-05,22191
rxn:1:41711:5553,-0.0020284373313188,22191
rxn:1:60111:27954,-0.0066053010523319,22191
rxn:1:43730:11753,-0.0111570708891924,22191
rxn:1:43730:8770,-0.0117401957511901,22191
rxn:1:41974:3819,-0.0141627490520477,22191
rxn:1:65513:3819,-0.0174487431844075,22191
rxn:1:41974:5553,-0.0338828656822443,22191
rxn:1:41974:39124,-0.0415293108671903,22191
rxn:1:41711:23825,0.1590319928668794,22195
rxn:1:43756:23825,0.1487911400340852,22195
rxn:1:41711:5945,0.1407305312156677,22195
rxn:1:42029:5945,0.1256082653999328,22195
rxn:1:41662:5945,0.1191422414779663,22195
rxn:1:43730:5945,0.1155154275894165,22195
rxn:1:43756:23824,0.1151512690952846,22195
rxn:1:61827:5949,0.1122352910041809,22195
rxn:1:61827:5950,0.1063587344609774,22195
rxn:1:45319:15296,0.0887248655781149,22195
rxn:1:61827:28472,0.0659191949026925,22195
rxn:1:41711:31214,0.0560620069503784,22195
rxn:1:61827:23826,0.0483256466686725,22195
rxn:1:61827:8770,0.0198775132497151,22195
rxn:1:59830:3886,0.0176648252150591,22195
rxn:1:64017:3096,-0.0038063881488946,22195
rxn:1:41624:28888,-0.0126276475687821,22195
rxn:1:45601:4511,-0.0148279147929158,22195
rxn:1:41711:39124,-0.0530443768948316,22195
rxn:1:64028:38410,-0.1247683606649699,22195
rxn:1:41711:23826,0.1332329728386619,22196
rxn:1:61827:23824,0.1268724203109741,22196
rxn:1:43756:23826,0.1258878978815945,22196
rxn:1:65513:5945,0.1088753342628479,22196
rxn:1:41869:5945,0.1087179088592529,22196
rxn:1:41745:5945,0.1067579364776611,22196
rxn:1:65123:5945,0.1034092020988464,22196
rxn:1:41974:5945,0.1018116569519042,22196
rxn:1:57010:22638,0.0912001651266346,22196
rxn:1:41907:5297,0.0841590120242192,22196
rxn:1:61827:39833,0.0836261781779202,22196
rxn:1:49433:4586,0.0764161071607044,22196
rxn:1:65513:23623,0.0682639134557623,22196
rxn:1:45319:6953,0.0654518264345824,22196
rxn:1:42304:37822,0.0505128979682922,22196
rxn:1:41624:24032,0.0414821888719286,22196
rxn:1:39929:1674,0.0386062065760294,22196
rxn:1:65513:23825,0.0347458228468895,22196
rxn:1:45229:23723,0.0126843918924746,22196
rxn:1:41918:5741,0.007387156287829,22196
rxn:1:41918:28956,-0.002795286476612,22196
rxn:1:41723:31214,-0.0036852955818176,22196
rxn:1:60111:38410,0.1554638415575027,22208
rxn:1:43756:23782,0.148260342038196,22208
rxn:1:59871:23825,0.1375166827982122,22208
rxn:1:41711:23819,0.1363154798746109,22208
rxn:1:41711:23811,0.1288937777280807,22208
rxn:1:41711:23824,0.1237073710986546,22208
rxn:1:41907:23825,0.1232732023511614,22208
rxn:1:43756:5945,0.121374979019165,22208
rxn:1:41711:10961,0.1201177934805552,22208
rxn:1:41711:22638,0.1188391555439342,22208
rxn:1:59915:3927,0.1177362600962321,22208
rxn:1:42029:23829,0.1148107176025708,22208
rxn:1:41711:23782,0.1146135615265887,22208
rxn:1:41711:6341,0.1129708005623384,22208
rxn:1:65513:22638,0.1029346187909444,22208
rxn:1:65513:23826,0.1017050076098669,22208
rxn:1:55948:31609,0.0913913344082079,22208
rxn:1:42579:1155,0.0837043828020493,22208
rxn:1:60129:3096,0.0696875077706796,22208
rxn:1:65513:5741,0.0563366737054741,22208
rxn:1:41876:2983,0.053957004438747,22208
rxn:1:53562:2060,0.0503090947866439,22208
rxn:1:45229:13907,0.0287743983445344,22208
rxn:1:41805:23826,0.019488786431876,22208
rxn:1:41624:31214,0.003223979473114,22208
rxn:1:60129:11753,-0.0067559748888015,22208
rxn:1:45229:5741,-0.0197197140327521,22208
rxn:1:62096:39085,-0.0561969234393193,22208
