Reactant analysis summary
========================================================================
Source:    /root/workspace/nova-4090/data/rxn4.csv
Molecules: 2207
Detail:    /root/workspace/nova-4090/data/rxn4_reactant_analysis.csv

------------------------------------------------------------------------
Position 1  (793 unique reactants)
------------------------------------------------------------------------
   reactant_id   count       avg_score       max_score
        199230       2    0.1101894728    0.1141867680
        204979       2    0.1075308763    0.1141503396
        202823       2    0.1094016743    0.1136630972
        188956       2    0.1062842923    0.1132982098
        188173       2    0.1102977224    0.1130347013
        188402       2    0.0951502338    0.1125253171
        179429       2    0.1082419758    0.1123884370
        202846       2    0.1089040984    0.1110308494
        191305       2    0.1011845066    0.1106116431
        191918       2    0.1083572331    0.1104112089
        218072       2    0.0993544174    0.1099030400
        188778       2    0.0698775400    0.1098720701
        211350       2    0.1077902810    0.1098662664
        188617       2    0.1056573519    0.1098226516
        192024       2    0.1068655480    0.1092529723
        178684       2    0.1086610091    0.1091890192
        220878       2    0.1043970060    0.1091123081
        188174       2    0.0925022829    0.1089397526
        205357       2    0.1047993317    0.1086806011
        191719       2    0.0882979405    0.1086015020
        212157       2    0.0799910468    0.1085466842
        195820       2    0.1023369437    0.1083531962
        218184       2    0.0979734443    0.1079430006
        188408       2    0.0960829070    0.1076404310
        209962       2    0.1072140512    0.1076073647
        217536       2    0.0968959210    0.1075815558
        188721       2    0.1024978189    0.1071260542
        192029       2    0.1055155063    0.1068486894
        205064       2    0.0932377217    0.1066969516
        212083       2    0.0819108594    0.1063473175
        196168       2    0.1019552778    0.1051743082
        179394       2    0.0909674751    0.1051664228
        178660       2    0.0855580549    0.1044936710
        178779       2    0.0657692932    0.1042259979
        218132       2    0.0660481369    0.1038654369
        208164       2    0.0996811647    0.1037285841
        191852       2    0.0863370704    0.1035913343
        199046       2    0.0992499097    0.1034712688
        210378       2    0.0969988781    0.1031929810
        211560       2    0.0956692920    0.1021329964
        211535       2    0.0697058402    0.1015673578
        199040       2    0.0840877611    0.1010028379
        198752       2    0.0894137948    0.1006886881
        178607       2    0.0968415679    0.0994541333
        194935       2    0.0942302303    0.0988418634
        188178       2    0.0966168900    0.0981010429
        199454       2    0.0709153240    0.0979472756
        188655       2    0.0885190149    0.0979194691
        190601       2    0.0707452310    0.0977549527
        185765       2    0.0950860495    0.0966002226
        188338       2    0.0913992687    0.0958934036
        214418       2    0.0654796702    0.0944385752
        217502       2    0.0627533371    0.0917159941
        176563       2    0.0576481492    0.0905183891
        220586       2    0.0725194132    0.0784012139
        202942       2    0.0635015466    0.0779994159
        213484       2    0.0655636332    0.0776213098
        195160       2    0.0558261777    0.0735888766
        195190       2    0.0690665672    0.0726616193
        195273       2    0.0415705198    0.0651468116
        218299       2    0.0540212864    0.0629556656
        188167       2    0.0473370942    0.0578612219
        182019       2    0.0452514654    0.0574450505
        196041       2    0.0509976028    0.0566528916
        177177       2    0.0512681589    0.0520801061
        215474       2    0.0441808705    0.0492698926
        217360       2    0.0354122110    0.0483860888
        218099       2    0.0360564535    0.0478789928
        217491       2    0.0400261127    0.0453420502
        208874       2    0.0334462838    0.0441368766
        191658       2    0.0390718040    0.0408365617
        194805       2    0.0333990928    0.0344015526
        218429       1    0.1470132569    0.1470132569
        211435       1    0.1380986358    0.1380986358
        195172       1    0.1324023197    0.1324023197
        198615       1    0.1320319904    0.1320319904
        188061       1    0.1300022548    0.1300022548
        188320       1    0.1300022548    0.1300022548
        198635       1    0.1296763991    0.1296763991
        220970       1    0.1295485667    0.1295485667
        208172       1    0.1293353024    0.1293353024
        212002       1    0.1288089972    0.1288089972
        176632       1    0.1288080486    0.1288080486
