molecule_name,final_score,epoch,available
rxn:4:195777:223109,0.1321031252543131,22332,True
rxn:4:202967:222859,0.1293979808688163,22332,True
rxn:4:211168:229160,0.128560222685337,22332,True
rxn:4:195862:223109,0.1273846626281738,22332,True
rxn:4:174728:228293,0.1219102334976196,22332,True
rxn:4:215347:222496,0.1020191220136789,22332,True
rxn:4:205192:223195,0.1020102751882452,22332,True
rxn:4:191437:223195,0.0958754075200934,22332,True
rxn:4:193518:228911,0.0948521605244389,22332,True
rxn:4:215347:225001,0.0936096689917824,22332,True
rxn:4:216463:225454,0.0934010744094848,22332,True
rxn:4:191437:223194,0.091339111328125,22332,True
rxn:4:194456:226166,0.0884458699396678,22332,True
rxn:4:191658:227291,0.0861319541931152,22332,True
rxn:4:183701:226689,-0.0040899022962107,22332,True
rxn:4:182436:222625,-0.0220045880837874,22332,True
rxn:4:211132:225293,-0.0422026306390762,22332,True
rxn:4:208435:223109,0.1263732557946985,22335,True
rxn:4:215347:224617,0.1258988510007443,22335,True
rxn:4:216394:222683,0.1208857712538346,22335,True
rxn:4:202967:226130,0.1208839633248069,22335,True
rxn:4:174810:223398,0.1171349027882451,22335,True
rxn:4:174810:223421,0.1147606502408566,22335,True
rxn:4:191658:222608,0.1112343164590688,22335,True
rxn:4:217912:226655,0.0303261332652148,22335,True
rxn:4:208362:225723,0.0220096239021846,22335,True
rxn:4:203639:228343,-0.0042156221774908,22335,True
rxn:4:198113:222883,-0.0585923962295055,22335,True
rxn:4:193270:227623,0.1267556084526909,22343,True
rxn:4:215347:222864,0.1246520226651972,22343,True
rxn:4:216137:228231,0.1230652928352356,22343,True
rxn:4:202967:227892,0.1223325252532959,22343,True
rxn:4:209284:222633,0.1208111895964695,22343,True
rxn:4:193131:223312,0.1202385116506506,22343,True
rxn:4:216413:222683,0.1183033974274345,22343,True
rxn:4:191437:223110,0.1176555931568145,22343,True
rxn:4:215347:223147,0.1176152825355529,22343,True
rxn:4:216413:222608,0.1174016719063123,22343,True
rxn:4:215347:222859,0.1161765835501931,22343,True
rxn:4:215347:225087,0.1156634986400604,22343,True
rxn:4:191895:223109,0.1146931377324191,22343,True
rxn:4:173723:223198,0.1141278488295418,22343,True
rxn:4:173723:223227,0.1138330740588051,22343,True
rxn:4:191551:223109,0.1128976111826689,22343,True
rxn:4:215347:222451,0.1128746800952487,22343,True
rxn:4:215347:223109,0.1085904657840728,22343,True
rxn:4:191658:225723,0.108585541898554,22343,True
rxn:4:174728:223227,0.107499388548044,22343,True
rxn:4:193518:223442,0.1059501262811514,22343,True
rxn:4:173723:228695,0.1047872855113102,22343,True
rxn:4:217925:222683,0.1047600941224531,22343,True
rxn:4:203682:228556,0.1032754412064185,22343,True
rxn:4:215347:222428,0.1010640201897456,22343,True
rxn:4:215347:225456,0.0999114172799246,22343,True
rxn:4:215347:225086,0.0840002840215509,22343,True
rxn:4:216463:222608,0.1242177414894104,22348,True
rxn:4:216586:223147,0.1200678518840244,22348,True
rxn:4:174810:223110,0.1185764762071462,22348,True
rxn:4:205401:222859,0.1182164301474889,22348,True
rxn:4:216463:222633,0.1175082897146542,22348,True
rxn:4:216586:222859,0.1160058379173278,22348,True
rxn:4:191658:222592,0.115578660598168,22348,True
rxn:4:215347:224619,0.1138966860978499,22348,True
rxn:4:215324:223109,0.1137049913406372,22348,True
rxn:4:176409:222859,0.1133542273725782,22348,True
rxn:4:205192:222980,0.1120756552332923,22348,True
rxn:4:202967:223109,0.1119657402688806,22348,True
rxn:4:174721:228293,0.1110110878944397,22348,True
rxn:4:193518:223275,0.110996361436515,22348,True
rxn:4:208255:222608,0.1109382510185241,22348,True
rxn:4:194456:223234,0.1106581158108181,22348,True
rxn:4:185788:227022,0.1105132748683293,22348,True
rxn:4:215347:222529,0.1097813010215759,22348,True
rxn:4:216393:222683,0.1094640908033951,22348,True
rxn:4:188106:223109,0.1088459708473899,22348,True
rxn:4:208111:222683,0.1079806400382,22348,True
rxn:4:208360:222541,0.1078586244583129,22348,True
rxn:4:203530:228556,0.1070055723190307,22348,True
rxn:4:203639:228150,0.1047364702591529,22348,True
rxn:4:191437:224046,0.1009873921672503,22348,True
rxn:4:191658:222397,0.0990451121330261,22348,True
rxn:4:202967:223110,0.1183922561732205,22350,True
rxn:4:191437:223109,0.1160466223955154,22350,True
rxn:4:174728:228692,0.1159731596708297,22350,True
rxn:4:188104:223110,0.1147748061588832,22350,True
rxn:4:174790:223398,0.1145271117036992,22350,True
rxn:4:205160:222859,0.1144811225974041,22350,True
rxn:4:185788:228140,0.113603501216225,22350,True
rxn:4:205160:223110,0.1133442663011096,22350,True
rxn:4:214406:227022,0.1126300408726646,22350,True
rxn:4:174721:223227,0.1121610331535339,22350,True
rxn:4:208252:222608,0.1118777940670649,22350,True
rxn:4:174809:223421,0.1118748887725498,22350,True
rxn:4:193518:229306,0.1096514066060384,22350,True
rxn:4:191658:222982,0.1088784120299599,22350,True
rxn:4:173723:226330,0.1088469192899506,22350,True
rxn:4:215347:222633,0.1085164000590642,22350,True
rxn:4:188056:227022,0.107671714964367,22350,True
rxn:4:191658:222984,0.1073083200237967,22350,True
rxn:4:185788:223127,0.1070997667312622,22350,True
rxn:4:215347:222608,0.1061348533630371,22350,True
rxn:4:180000:228692,0.1054911857301538,22350,True
rxn:4:191658:222633,0.1054769802093505,22350,True
rxn:4:208360:222608,0.1052684593200683,22350,True
rxn:4:191658:222431,0.105104333367841,22350,True
rxn:4:216413:222633,0.1036365161771359,22350,True
rxn:4:206419:228571,0.1036334970723027,22350,True
rxn:4:174809:228692,0.1031846689141315,22350,True
rxn:4:193518:229311,0.1017211551467577,22350,True
rxn:4:173723:228097,0.1012659381937097,22350,True
rxn:4:215347:222541,0.1010272359848022,22350,True
rxn:4:211168:222683,0.1005255083243052,22350,True
rxn:4:208362:225724,0.1004108758199782,22350,True
rxn:4:191958:222859,0.0965223519698433,22350,True
rxn:4:202967:225532,0.0897392241851143,22350,True
rxn:4:216463:225456,0.0855455625624883,22350,True
rxn:4:216137:228571,0.0723370909690857,22350,True
rxn:4:211114:222683,0.1147066837265377,22362,True
rxn:4:189394:228570,0.1145580950237455,22362,True
rxn:4:209284:222541,0.1145184128372757,22362,True
rxn:4:209284:222859,0.1136458640297253,22362,True
rxn:4:208362:223131,0.1135621845722198,22362,True
rxn:4:176409:223227,0.1106696367263793,22362,True
rxn:4:176485:228692,0.1105963750319047,22362,True
rxn:4:208362:222608,0.1101726651191711,22362,True
rxn:4:202967:222881,0.1097334846854209,22362,True
rxn:4:188104:222859,0.1094644950783771,22362,True
rxn:4:180610:223227,0.1079976911898012,22362,True
rxn:4:208199:222683,0.1066896766424179,22362,True
rxn:4:176409:223110,0.106681594481835,22362,True
rxn:4:174728:228140,0.1058878660202026,22362,True
rxn:4:202967:224046,0.1054700590096987,22362,True
rxn:4:174810:228140,0.1051845798889796,22362,True
rxn:4:211123:222726,0.1050439789181663,22362,True
rxn:4:198458:229160,0.1040671600235833,22362,True
rxn:4:205160:224046,0.1036832284927368,22362,True
rxn:4:218182:229160,0.1033976234887775,22362,True
rxn:4:192685:227464,0.1029831008477644,22362,True
rxn:4:193518:223235,0.1026948690414428,22362,True
rxn:4:193518:229288,0.1010309532284736,22362,True
rxn:4:191658:223108,0.100605152902149,22362,True
rxn:4:206708:229235,0.1003798408941789,22362,True
rxn:4:176409:223195,0.0993691635131835,22362,True
rxn:4:193131:228692,0.0967057943344116,22362,True
rxn:4:177683:229306,0.0900326923087791,22362,True
rxn:4:208363:223147,0.0892964780330658,22362,True
rxn:4:193270:227616,0.0877344166790997,22362,True
rxn:4:201699:228990,0.0813042808462072,22362,True
rxn:4:203639:223234,0.0810058315594991,22362,True
rxn:4:206432:229322,0.0581962962945302,22362,True
rxn:4:193270:223234,0.0055649501306039,22362,True
rxn:4:174810:228293,0.1174306521813074,22365,True
rxn:4:216463:222634,0.1166373193264007,22365,True
rxn:4:215324:222608,0.1157695412635803,22365,True
rxn:4:174790:228692,0.1138683611696416,22365,True
rxn:4:216463:223000,0.1136456841514224,22365,True
rxn:4:216463:224975,0.1122201681137085,22365,True
rxn:4:174728:226583,0.1121075109199241,22365,True
rxn:4:193518:229287,0.1116074671347936,22365,True
rxn:4:216463:222683,0.1112119754155476,22365,True
rxn:4:191658:222583,0.1110207530168386,22365,True
rxn:4:201699:228250,0.1094299719251435,22365,True
rxn:4:202849:223109,0.1092224535734757,22365,True
rxn:4:215347:224933,0.1091635389761491,22365,True
rxn:4:215347:222683,0.1082569360733032,22365,True
rxn:4:188207:223130,0.1082417395981875,22365,True
rxn:4:216137:229006,0.1081135937800774,22365,True
rxn:4:193131:223147,0.1080018836876441,22365,True
rxn:4:174728:223195,0.1077429124942192,22365,True
rxn:4:191658:222529,0.1070237687000861,22365,True
rxn:4:215347:224621,0.1068097638047259,22365,True
rxn:4:216463:225723,0.1066967930112566,22365,True
rxn:4:205192:222888,0.1057959632440046,22365,True
rxn:4:195517:223109,0.1025979995727539,22365,True
rxn:4:208362:222428,0.102582520452039,22365,True
rxn:4:176409:227022,0.102522759437561,22365,True
rxn:4:208362:226471,0.1022618889808654,22365,True
rxn:4:191658:222541,0.102197174842541,22365,True
rxn:4:205192:222529,0.1017329216003418,22365,True
rxn:4:191658:222683,0.1016257858276367,22365,True
rxn:4:185788:223197,0.1013732949892679,22365,True
rxn:4:185786:227022,0.0998675326506296,22365,True
rxn:4:191437:223108,0.0989225387573242,22365,True
rxn:4:215347:225436,0.0971629789897373,22365,True
rxn:4:206432:229235,0.0940673459659923,22365,True
rxn:4:215703:228293,0.0921952401598294,22365,True
rxn:4:211123:222449,0.0853503823280334,22365,True
rxn:4:216586:222428,0.0840166211128234,22365,True
rxn:4:208032:222541,0.1137908554077148,22368,True
rxn:4:216463:223005,0.1128904791105361,22368,True
rxn:4:206409:228293,0.1123145421346028,22368,True
rxn:4:191658:223185,0.1106968862669808,22368,True
rxn:4:205192:224046,0.1104215035835902,22368,True
rxn:4:174810:227022,0.1100482082366943,22368,True
rxn:4:215347:222469,0.1093713136819692,22368,True
rxn:4:191437:226130,0.1088371694087982,22368,True
rxn:4:205192:222583,0.1084544491767883,22368,True
rxn:4:216413:222592,0.1082689886291821,22368,True
rxn:4:208252:222859,0.1077128081094651,22368,True
rxn:4:208360:222633,0.1076038902004559,22368,True
rxn:4:176485:227022,0.1074262062708536,22368,True
rxn:4:220676:229184,0.1073520421981811,22368,True
rxn:4:205192:222593,0.1070873928070068,22368,True
rxn:4:205192:222619,0.1061851282914479,22368,True
rxn:4:206255:229011,0.1058707470479218,22368,True
rxn:4:188061:227022,0.1054709383419581,22368,True
rxn:4:185788:228293,0.1053474597308946,22368,True
rxn:4:202967:227023,0.1048405255590166,22368,True
rxn:4:174810:228695,0.104217881741731,22368,True
rxn:4:203639:228352,0.1038457567875201,22368,True
rxn:4:174790:228293,0.1035366809886434,22368,True
rxn:4:193518:229291,0.1032686084508895,22368,True
rxn:4:193131:223398,0.1027710781647608,22368,True
rxn:4:208435:223004,0.1014943226524021,22368,True
rxn:4:208255:222757,0.1012203747575933,22368,True
rxn:4:211123:222683,0.1005666526881131,22368,True
rxn:4:216137:228556,0.100532642117253,22368,True
rxn:4:177683:229288,0.0979868548887747,22368,True
