molecule_name,final_score,epoch,available
rxn:3:62819:5439:88237,0.1242981481552124,22328,True
rxn:3:55915:2196:125245,0.1185128138615534,22328,True
rxn:3:42129:12215:113646,0.116617202758789,22328,True
rxn:3:55915:23033:113646,0.115712411475904,22328,True
rxn:3:62819:5439:134963,0.1141620920254634,22328,True
rxn:3:62819:31474:113646,0.1138529404997825,22328,True
rxn:3:62819:31476:134963,0.1109500186783926,22328,True
rxn:3:55586:1067:88237,0.1106271928754346,22328,True
rxn:3:59882:27802:113646,0.1101668703144994,22328,True
rxn:3:42129:6387:88237,0.1059148632563077,22328,True
rxn:3:55586:38579:88237,0.1049019002145336,22328,True
rxn:3:55586:31952:113646,0.1046473633858465,22328,True
rxn:3:62819:18002:125245,0.1042494257291158,22328,True
rxn:3:55915:2635:88237,0.1041648387908935,22328,True
rxn:3:50151:7122:110719,0.103526953288487,22328,True
rxn:3:55915:35061:125245,0.1003303507278705,22328,True
rxn:3:62819:29488:125245,0.0964094626492467,22328,True
rxn:3:62819:32025:125245,0.096286157081867,22328,True
rxn:3:55586:8610:125245,0.0920097678899765,22328,True
rxn:3:62781:17892:134116,0.0418146770123554,22328,True
rxn:3:52490:13824:127474,0.0386041388846933,22328,True
rxn:3:49507:39399:105444,0.0085923712361942,22328,True
rxn:3:40920:20211:127474,0.0029576342730295,22328,True
rxn:3:49508:1174:117192,0.0012886867378697,22328,True
rxn:3:55915:35065:88237,0.1315487672885259,22331,True
rxn:3:62819:39087:134963,0.1279957657274992,22331,True
rxn:3:55915:2623:88237,0.1271126229187537,22331,True
rxn:3:55915:38843:88237,0.1246931751569112,22331,True
rxn:3:55915:39338:125245,0.1238021094065446,22331,True
rxn:3:42129:12214:125245,0.1202972914491381,22331,True
rxn:3:42129:8654:88237,0.1198601722717285,22331,True
rxn:3:55915:34501:113646,0.1190884560346603,22331,True
rxn:3:55915:35058:88237,0.1165837625662485,22331,True
rxn:3:62819:2607:125245,0.116485560381854,22331,True
rxn:3:42129:2029:125245,0.115534676445855,22331,True
rxn:3:55915:2996:88237,0.1147552235373135,22331,True
rxn:3:42129:21267:88237,0.1147202460662178,22331,True
rxn:3:50033:357:113646,0.1111163603407996,22331,True
rxn:3:55915:6428:88237,0.1098271290461222,22331,True
rxn:3:55245:7707:113646,0.1092595641429607,22331,True
rxn:3:55586:23152:113646,0.1091227572539757,22331,True
rxn:3:55915:1900:136811,0.106776412576437,22331,True
rxn:3:55915:18005:125245,0.1050990646885287,22331,True
rxn:3:55586:12099:88237,0.102992877960205,22331,True
rxn:3:62819:38579:125245,0.0982959696224757,22331,True
rxn:3:50033:37853:113646,0.0844564358393351,22331,True
rxn:3:49508:9307:73545,0.0307628891684792,22331,True
rxn:3:49507:5439:67408,0.0251771827538808,22331,True
rxn:3:49508:38272:73778,-0.0227194018661975,22331,True
rxn:3:55586:29621:88237,0.1289715809481484,22342,True
rxn:3:55915:1371:88237,0.1287655501530088,22342,True
rxn:3:62819:38843:88237,0.1286202321449915,22342,True
rxn:3:62819:38880:125245,0.1274995759681419,22342,True
rxn:3:55586:29621:113646,0.1271214463092662,22342,True
rxn:3:55915:3268:88237,0.1264801189817231,22342,True
rxn:3:55915:38324:125245,0.1256401034501882,22342,True
rxn:3:55915:35065:113646,0.1244164860766866,22342,True
rxn:3:62819:37782:125245,0.1243901550769805,22342,True
rxn:3:62819:31952:134963,0.1237778683503468,22342,True
rxn:3:62819:27843:88237,0.1232743144035339,22342,True
rxn:3:55915:38843:113646,0.1230009638744851,22342,True
rxn:3:55915:1067:125245,0.1228520686809833,22342,True
rxn:3:55915:34501:88237,0.1224630069732666,22342,True
rxn:3:55915:2643:125245,0.1218028200997246,22342,True
rxn:3:55915:6428:113646,0.1213711623487801,22342,True
rxn:3:55915:35065:125245,0.1207725753386815,22342,True
rxn:3:42129:31814:125245,0.1189519144870616,22342,True
rxn:3:55915:31952:125245,0.1186817555591977,22342,True
rxn:3:62819:37853:125245,0.118613287254616,22342,True
rxn:3:42129:1912:125245,0.1181530402256892,22342,True
rxn:3:62819:12104:110702,0.1178922624815078,22342,True
rxn:3:62819:22566:125245,0.1153743951408951,22342,True
rxn:3:49821:38974:113646,0.1145043660093236,22342,True
rxn:3:42129:8634:125245,0.1106093238901208,22342,True
rxn:3:50431:6884:81857,0.050334136660506,22342,True
rxn:3:44002:1305:113646,0.1309144382293407,22352,True
rxn:3:62819:6427:125245,0.1262758888047317,22352,True
rxn:3:55915:6441:88237,0.1259667952855428,22352,True
rxn:3:55915:7803:113646,0.1244151890277862,22352,True
rxn:3:42129:12104:134963,0.124375019384467,22352,True
rxn:3:55586:38974:113646,0.1242571748220003,22352,True
rxn:3:42129:39087:134963,0.1239480823278427,22352,True
rxn:3:62819:31952:125245,0.1232505296838694,22352,True
rxn:3:55915:38166:125245,0.1232364040154677,22352,True
rxn:3:50151:29621:113646,0.1226690843187529,22352,True
rxn:3:50151:1179:113646,0.1222564763036267,22352,True
rxn:3:52219:1848:88237,0.1218152515815966,22352,True
rxn:3:55915:2625:88237,0.1211510300636291,22352,True
rxn:3:55915:3268:113646,0.1202959205423082,22352,True
rxn:3:42129:38411:88237,0.1202023973067601,22352,True
rxn:3:42129:3937:88237,0.119680502017339,22352,True
rxn:3:50033:357:142033,0.1194793118370903,22352,True
rxn:3:44002:38764:113646,0.1184369463186997,22352,True
rxn:3:55915:31814:125245,0.1174705899678743,22352,True
rxn:3:62819:12104:134963,0.1173891966993158,22352,True
rxn:3:55915:3197:88237,0.1173492670059204,22352,True
rxn:3:62819:38335:125245,0.1170614464529629,22352,True
rxn:3:62819:38865:125245,0.1169108940022332,22352,True
rxn:3:44002:39087:88237,0.1158665219942728,22352,True
rxn:3:62819:2877:125245,0.1137342077714425,22352,True
rxn:3:42129:39269:88237,0.1136173258225123,22352,True
rxn:3:60054:37853:71470,0.1135002131815309,22352,True
rxn:3:42129:38974:125245,0.1134893584251403,22352,True
rxn:3:59882:1067:125245,0.1110117921122798,22352,True
rxn:3:62819:7082:125245,0.110994700874601,22352,True
rxn:3:55915:38879:125245,0.1106970553044919,22352,True
rxn:3:55915:1964:125245,0.1079410868031638,22352,True
rxn:3:49821:37853:125245,0.1068510816943261,22352,True
rxn:3:42129:7759:125245,0.1051946878433227,22352,True
rxn:3:55915:38843:125245,0.1002368753155072,22352,True
rxn:3:55915:18178:113646,0.1247423849999904,22354,True
rxn:3:55915:2623:113646,0.1236994756119591,22354,True
rxn:3:55915:38534:113646,0.1235940137079783,22354,True
rxn:3:62819:7657:113646,0.1230133038300734,22354,True
rxn:3:62819:6424:142033,0.1228921810785929,22354,True
rxn:3:44002:7707:113646,0.1221565925157987,22354,True
rxn:3:55586:37853:125245,0.1220063209533691,22354,True
rxn:3:62819:1154:125245,0.121121104116793,22354,True
rxn:3:55586:39443:113646,0.1202532511491041,22354,True
rxn:3:55586:1848:136811,0.1202481190363566,22354,True
rxn:3:62819:38974:88237,0.1186138093471527,22354,True
rxn:3:55586:28122:88237,0.1182357650814634,22354,True
rxn:3:55915:1371:113646,0.1181074338299887,22354,True
rxn:3:62819:14425:113646,0.1178918800183704,22354,True
rxn:3:62819:38974:113646,0.1174451838368954,22354,True
rxn:3:62819:37769:113646,0.1172165733117323,22354,True
rxn:3:45558:38764:113646,0.117030748954186,22354,True
rxn:3:55915:6424:125245,0.1167172789573669,22354,True
rxn:3:55915:38765:125245,0.1166248536109924,22354,True
rxn:3:62819:35065:88237,0.1166061634818712,22354,True
rxn:3:55915:38943:113646,0.1164176097282996,22354,True
rxn:3:55915:3197:113646,0.1159661156790597,22354,True
rxn:3:51872:29621:125245,0.1158101771559034,22354,True
rxn:3:62819:8654:88237,0.1155180583397547,22354,True
rxn:3:55586:29621:125245,0.1153480112552642,22354,True
rxn:3:50151:2503:88237,0.1149328052997589,22354,True
rxn:3:55915:2125:125245,0.1142078775625962,22354,True
rxn:3:50151:38879:113646,0.1137240855924544,22354,True
rxn:3:55915:39443:88237,0.1134672860304514,22354,True
rxn:3:49821:357:88237,0.1133508065651203,22354,True
rxn:3:50151:1305:142033,0.1133448311260768,22354,True
rxn:3:42129:7121:125245,0.1123238978562531,22354,True
rxn:3:42129:3197:88237,0.1114480376243591,22354,True
rxn:3:59882:38879:125245,0.1112833427531378,22354,True
rxn:3:62819:5439:113646,0.1111011952161789,22354,True
rxn:3:42129:8607:125245,0.1102289623684353,22354,True
rxn:3:42129:39443:125245,0.1069631004333496,22354,True
rxn:3:49821:7707:125245,0.1045493257456812,22354,True
rxn:3:42129:35058:113646,0.0993904670079549,22354,True
rxn:3:55586:28567:88237,0.1253595071680405,22355,True
rxn:3:55915:37729:125245,0.1237155199050903,22355,True
rxn:3:50151:37853:125245,0.1220859307795763,22355,True
rxn:3:55915:1900:113646,0.1218836665153503,22355,True
rxn:3:55915:29621:125245,0.1215848350524902,22355,True
rxn:3:55915:1848:125245,0.1210567540135876,22355,True
rxn:3:62819:38974:125245,0.1210062056779861,22355,True
rxn:3:62819:18011:134963,0.1199810244143009,22355,True
rxn:3:62819:27843:113646,0.1194429890862826,22355,True
rxn:3:55915:7082:88237,0.1185686758586338,22355,True
rxn:3:44002:35065:125245,0.1178121658471914,22355,True
rxn:3:55915:6425:88237,0.1178054849306742,22355,True
rxn:3:55915:1251:88237,0.1174642060484204,22355,True
rxn:3:55915:11990:113646,0.1171828596680252,22355,True
rxn:3:50151:29621:125245,0.11570592323939,22355,True
rxn:3:50151:2089:125245,0.1156073053677876,22355,True
rxn:3:49821:38974:88237,0.1152586128030504,22355,True
rxn:3:55915:38974:88237,0.1149761527776718,22355,True
rxn:3:55915:38894:125245,0.1146868732240465,22355,True
rxn:3:55915:31220:125245,0.1145394763776234,22355,True
rxn:3:55915:1848:134818,0.1143715813242156,22355,True
rxn:3:55245:37853:88237,0.1134552154047735,22355,True
rxn:3:62819:29586:125245,0.1132297541784203,22355,True
rxn:3:44002:38974:113646,0.1127934503555297,22355,True
rxn:3:42129:2489:125245,0.1127673166769522,22355,True
rxn:3:55915:27803:125245,0.112635280404772,22355,True
rxn:3:62819:38843:113646,0.1126035037248031,22355,True
rxn:3:62819:6427:96332,0.1106175184249877,22355,True
rxn:3:49821:37853:113646,0.1104339202245076,22355,True
rxn:3:42129:39336:88237,0.1097224813241225,22355,True
rxn:3:50151:1912:125245,0.1080814401308695,22355,True
rxn:3:50151:39443:142033,0.1078794664806789,22355,True
rxn:3:52219:37853:125245,0.1065865831990395,22355,True
rxn:3:55915:38366:88237,0.105150818824768,22355,True
rxn:3:42129:6387:113646,0.1026483702659606,22355,True
rxn:3:62819:2877:134963,0.1025222369602748,22355,True
rxn:3:44002:39358:88237,0.1242291160992213,22356,True
rxn:3:50151:39443:113646,0.1232862770557403,22356,True
rxn:3:55586:39395:113646,0.12302094239455,22356,True
rxn:3:55586:1179:88237,0.1224343734128134,22356,True
rxn:3:62819:39264:88237,0.1196221152941385,22356,True
rxn:3:52219:1848:113646,0.1194242294877767,22356,True
rxn:3:55586:37853:96332,0.1193641308815248,22356,True
rxn:3:55915:6425:113646,0.1187144928965075,22356,True
rxn:3:44002:3054:88237,0.1182085143195258,22356,True
rxn:3:55586:35065:113646,0.11810558117353,22356,True
rxn:3:55915:7803:88237,0.1175790158185091,22356,True
rxn:3:55586:23720:88237,0.1175378725446503,22356,True
rxn:3:62819:6419:88237,0.1172583619753519,22356,True
rxn:3:42129:12216:88237,0.1168519298235575,22356,True
rxn:3:55915:15511:113646,0.1168351252873738,22356,True
rxn:3:49821:23720:125245,0.1165002028147379,22356,True
rxn:3:49821:37853:88237,0.1157239521703412,22356,True
rxn:3:55915:35117:88237,0.1141118786551735,22356,True
rxn:3:55915:2625:125245,0.1131077182704004,22356,True
rxn:3:55915:19900:125245,0.1130875130494435,22356,True
rxn:3:50151:38974:142033,0.1130616311673764,22356,True
rxn:3:42129:2927:88237,0.112880619863669,22356,True
rxn:3:55915:14995:125245,0.1119138981614794,22356,True
rxn:3:42129:395:88237,0.1112508356571197,22356,True
rxn:3:44002:1179:88237,0.1112012598249647,22356,True
rxn:3:62819:7707:125245,0.1090647029876709,22356,True
rxn:3:42129:31166:125245,0.1070356858628136,22356,True
rxn:3:62819:21267:88237,0.1068316210399974,22356,True
rxn:3:55245:35065:88237,0.1045615191643054,22356,True
rxn:3:55245:23720:113646,0.1009158205102991,22356,True
rxn:3:55245:2176:125245,0.0981636941432952,22356,True
rxn:3:62819:6427:142033,0.1265465484725104,22361,True
rxn:3:42129:2089:113646,0.1241261649131774,22361,True
rxn:3:62819:22937:125245,0.122659753870081,22361,True
rxn:3:62819:39480:125245,0.1224029532500675,22361,True
rxn:3:55915:6441:113646,0.121184727241253,22361,True
rxn:3:55586:23720:113646,0.1206664698464529,22361,True
rxn:3:55586:39720:88237,0.1201323165613062,22361,True
rxn:3:55586:28122:113646,0.1185774039477109,22361,True
rxn:3:62819:8783:113646,0.1181839268941145,22361,True
rxn:3:55915:6419:113646,0.1178798798857064,22361,True
rxn:3:50151:29621:88237,0.1178396761417388,22361,True
rxn:3:62819:2643:125245,0.1178087570049144,22361,True
rxn:3:42129:12215:88237,0.117557328322838,22361,True
rxn:3:50151:35065:113646,0.1174875157220023,22361,True
rxn:3:55915:35051:113646,0.1170244857116981,22361,True
rxn:3:62819:1067:134963,0.1169909084284747,22361,True
rxn:3:62819:39338:125245,0.1168736425729898,22361,True
rxn:3:55586:2089:125245,0.115960351058415,22361,True
rxn:3:62819:35821:125245,0.1159381291696003,22361,True
rxn:3:62819:6422:125245,0.1153214060027023,22361,True
rxn:3:62819:3940:125245,0.1148157042841757,22361,True
rxn:3:55915:6389:125245,0.1140403791710182,22361,True
rxn:3:44002:7805:113646,0.1132221530984949,22361,True
rxn:3:50151:1305:125245,0.1117809871832529,22361,True
rxn:3:49821:7121:113646,0.1112844121867212,22361,True
rxn:3:42129:23159:88237,0.111074720110212,22361,True
