# Reactant analysis
# source: /root/workspace/nova-4090/data/rxn3.csv
# molecules_analyzed: 7997
# reactant_position: 1 = first reactant after rxn:N, 2 = second, 3 = third (if present)
# sorted within each position by count (desc), then max_score (desc)
reactant_position,reactant_id,count,avg_score,max_score
1,51060,7,0.0992224448,0.1138931421
1,54519,7,0.0992315250,0.1073661268
1,46253,7,0.0918853581,0.1037042711
1,49115,7,0.0834034862,0.1020386783
1,52963,7,0.0897396397,0.1000339091
1,56874,7,0.0772002561,0.0986344540
1,59990,7,0.0738116257,0.0982132740
1,49823,7,0.0754459861,0.0948807194
1,51042,6,0.0976940980,0.1045798570
1,59957,6,0.0826622219,0.0979393413
1,56875,6,0.0846399450,0.0942885186
1,45558,6,0.0763648741,0.0914110839
1,62466,6,0.0829499680,0.0873891341
1,56119,5,0.0992577306,0.1027233125
1,46427,5,0.0906045988,0.1014117198
1,56473,5,0.0836967115,0.1008217915
1,56158,5,0.0948323599,0.1002524863
1,52742,5,0.0736095604,0.0982835740
1,52096,5,0.0889228074,0.0970767867
1,50426,5,0.0647277091,0.0780318479
1,50435,4,0.0778013800,0.1052334217
1,50699,4,0.0764585581,0.1003707838
1,40856,4,0.0745902072,0.0983805977
1,54196,4,0.0800261729,0.0982931131
1,58591,4,0.0874233822,0.0981364588
1,54412,4,0.0916003880,0.0979868892
1,56470,4,0.0886781460,0.0953515799
1,51936,4,0.0852133378,0.0942633442
1,62323,4,0.0521079166,0.0689707228
1,51022,3,0.1017118964,0.1049162157
1,55243,3,0.0855310169,0.1023948799
1,60588,3,0.0760274076,0.1023409057
1,50033,3,0.0981072764,0.1020184149
1,52716,3,0.0965626427,0.1013661498
1,55465,3,0.0890208834,0.0999985953
1,56855,3,0.0938723497,0.0995532251
1,54852,3,0.0971469886,0.0994035516
1,52489,3,0.0773610971,0.0987057911
1,62035,3,0.0826659602,0.0979885861
1,63484,3,0.0891691776,0.0968724677
1,56114,3,0.0865837463,0.0962368477
1,50700,3,0.0879319013,0.0957455486
1,51018,3,0.0882578551,0.0953761019
1,40948,3,0.0883646512,0.0950446154
1,51290,3,0.0889630679,0.0945404783
1,65150,3,0.0677752741,0.0891489585
1,55884,3,0.0796501505,0.0839334394
1,56926,3,0.0588551983,0.0827379853
1,46430,3,0.0486498245,0.0776698977
1,52222,3,0.0497651637,0.0668704493
1,55246,3,0.0218507085,0.0304865554
1,61929,2,0.0936801470,0.1087153753
1,62284,2,0.0970172997,0.1078952456
1,48016,2,0.1011090449,0.1064167751
1,55887,2,0.0745517021,0.1046302747
1,56113,2,0.0867478036,0.1026268710
1,50708,2,0.0973478586,0.1005251683
1,46054,2,0.0496478438,0.1001726091
1,58111,2,0.0964508476,0.0975916065
1,55881,2,0.0646871613,0.0969488223
1,46239,2,0.0859356883,0.0957715237
1,56493,2,0.0855684203,0.0956236546
1,52849,2,0.0871412787,0.0929290620
1,45961,2,0.0539973444,0.0908786993
1,43509,2,0.0899607173,0.0906522655
1,54406,2,0.0752674190,0.0904330110
1,50980,2,0.0864370293,0.0901693019
1,49819,2,0.0860827818,0.0899576310
1,49937,2,0.0860946841,0.0864255143
1,55593,2,0.0752896460,0.0864249570
1,61795,2,0.0826657826,0.0838361777
1,40003,2,0.0517452885,0.0823041110
1,49824,2,0.0428361198,0.0727371636
1,52483,2,0.0399708792,0.0715096161
1,50431,2,0.0552938975,0.0653919692
1,50841,2,0.0577303399,0.0620193465
1,52964,2,0.0556139282,0.0617833228
1,60338,2,0.0443052358,0.0452333119
1,56722,2,0.0333386272,0.0397379089
1,55244,2,0.0168928930,0.0353736262
1,55586,2,0.0179443491,0.0222624219
1,61928,1,0.1097068317,0.1097068317
1,54197,1,0.1042246024,0.1042246024
1,51423,1,0.1041865235,0.1041865235
1,57628,1,0.0994428735,0.0994428735
1,52223,1,0.0980738966,0.0980738966
1,65227,1,0.0961316511,0.0961316511
1,54193,1,0.0954597113,0.0954597113
1,58130,1,0.0946411055,0.0946411055
1,46364,1,0.0934237932,0.0934237932
1,55311,1,0.0933847524,0.0933847524
1,50844,1,0.0910607846,0.0910607846
1,63237,1,0.0897936546,0.0897936546
1,52848,1,0.0893690967,0.0893690967
1,46256,1,0.0889991828,0.0889991828
1,63408,1,0.0887696586,0.0887696586
1,53157,1,0.0882922243,0.0882922243
1,64795,1,0.0879376324,0.0879376324
1,63492,1,0.0875319964,0.0875319964
1,44848,1,0.0869405793,0.0869405793
1,56298,1,0.0868437048,0.0868437048
1,41437,1,0.0857010264,0.0857010264
1,65277,1,0.0852297370,0.0852297370
1,50983,1,0.0839452384,0.0839452384
1,52875,1,0.0833567789,0.0833567789
1,55874,1,0.0832305048,0.0832305048
1,50843,1,0.0831218638,0.0831218638
1,50663,1,0.0794984970,0.0794984970
1,62154,1,0.0777204713,0.0777204713
1,63963,1,0.0775434094,0.0775434094
1,53635,1,0.0760455557,0.0760455557
1,58592,1,0.0746797178,0.0746797178
1,40785,1,0.0715994537,0.0715994537
1,63598,1,0.0706651989,0.0706651989
1,63332,1,0.0696918737,0.0696918737
1,54404,1,0.0676120330,0.0676120330
1,46621,1,0.0664504766,0.0664504766
1,41118,1,0.0628000920,0.0628000920
1,63635,1,0.0565801828,0.0565801828
1,55878,1,0.0564767907,0.0564767907
1,54195,1,0.0497903837,0.0497903837
1,57295,1,0.0486662045,0.0486662045
1,63988,1,0.0448376954,0.0448376954
1,56434,1,0.0435921044,0.0435921044
1,46433,1,0.0431802153,0.0431802153
1,64480,1,0.0425935023,0.0425935023
1,51023,1,0.0422474993,0.0422474993
1,65514,1,0.0417685102,0.0417685102
1,62737,1,0.0405170187,0.0405170187
1,62653,1,0.0396051370,0.0396051370
1,51050,1,0.0391360186,0.0391360186
1,49882,1,0.0378668393,0.0378668393
1,64524,1,0.0376723294,0.0376723294
1,50436,1,0.0375566374,0.0375566374
1,57883,1,0.0372762963,0.0372762963
1,52713,1,0.0361432847,0.0361432847
1,53633,1,0.0354826175,0.0354826175
1,62819,1,0.0330358050,0.0330358050
1,62779,1,0.0323845881,0.0323845881
1,64679,1,0.0285881412,0.0285881412
1,65445,1,0.0280928424,0.0280928424
1,50667,1,0.0276312624,0.0276312624
1,40559,1,0.0276071749,0.0276071749
1,65314,1,0.0270063577,0.0270063577
1,61917,1,0.0251014742,0.0251014742
1,46058,1,0.0250275002,0.0250275002
1,40787,1,0.0221089392,0.0221089392
1,65492,1,0.0216569935,0.0216569935
1,63706,1,0.0214013098,0.0214013098
1,52485,1,0.0171724494,0.0171724494
1,56128,1,0.0166578053,0.0166578053
1,58115,1,0.0161798081,0.0161798081
1,52492,1,0.0148974705,0.0148974705
1,63787,1,0.0126315022,0.0126315022
1,60637,1,0.0104777990,0.0104777990
1,46343,1,0.0084394363,0.0084394363
1,46258,1,0.0066044018,0.0066044018
1,46249,1,0.0050148890,0.0050148890
1,45154,1,0.0038001224,0.0038001224
1,54935,1,0.0030882680,0.0030882680
1,51561,1,-0.0058461918,-0.0058461918
1,56242,1,-0.0060268121,-0.0060268121
1,56160,1,-0.0078415035,-0.0078415035
1,52744,1,-0.0078950164,-0.0078950164
1,50655,1,-0.0085686933,-0.0085686933
2,1305,683,-2.8306720681,0.1309995111
2,7694,393,0.0967625446,0.1204535459
2,39010,342,-1.3619289796,0.1208092570
2,6387,235,-4.1581350754,0.1228206481
2,7692,219,0.1004837575,0.1230762104
2,31525,203,-9.7557348379,0.1297882103
2,7654,187,0.0994388389,0.1235981313
2,38195,174,-2.7760172460,0.1190919558
2,31649,170,0.0982602834,0.1217384709
2,32201,159,0.0984479933,0.1229508519
2,5864,149,0.0955238128,0.1155188728
2,17983,140,0.0976635085,0.1194174504
2,8721,136,0.0986653716,0.1244104553
2,38328,132,0.0959853194,0.1147925513
2,32379,119,-4.1049828236,0.1202164404
2,32254,118,-4.1388275461,0.1163989251
2,32025,116,0.0964200035,0.1184182252
2,413,112,0.0984989310,0.1253421516
2,7401,111,0.0942092126,0.1182898671
2,38534,111,-4.4080623232,0.1144459973
2,30489,108,0.1021365119,0.1268698411
2,6384,102,0.0974312638,0.1190919558
2,2503,101,0.0373421322,0.1052585464
2,14045,98,0.0980428928,0.1214523477
2,37814,89,0.0969278715,0.1166732468
2,27782,87,0.0957213544,0.1203579210
2,1306,86,0.0969399110,0.1157527357
2,5439,85,-5.7856859510,0.1236284956
2,7655,84,0.1003386939,0.1228963023
2,34475,83,0.0957568007,0.1169997767
2,5565,74,0.0963051639,0.1097084593
2,2530,73,0.0956571885,0.1225003943
2,38763,72,0.0930863606,0.1214989494
2,39405,69,0.0944126210,0.1209297912
2,38306,66,0.0964584885,0.1188586222
2,411,65,0.0987442982,0.1233457610
2,7399,65,-7.6004617642,0.1163954026
2,3864,60,0.1010895910,0.1187018072
2,39372,52,0.0911477990,0.1145697812
2,28567,51,0.0928419826,0.1103795066
2,31346,49,0.0978569395,0.1166715459
2,39780,45,0.0962841967,0.1132543171
2,6149,44,0.1037236113,0.1226379350
2,39005,43,0.0923446916,0.1168736560
2,38811,41,0.0972953727,0.1123236895
2,2565,40,0.0936354005,0.1112304908
2,38356,39,0.0940204834,0.1118089921
2,6377,38,0.0952541934,0.1220261938
2,38610,37,0.0960265353,0.1171767389
2,27942,36,0.0957041287,0.1193271596
2,38287,35,0.0946434033,0.1106811385
2,6427,34,0.0445374336,0.1133258625
2,31491,32,-15.5299795623,0.1202842202
2,39055,32,0.0955175931,0.1171519404
2,31235,32,0.0954290366,0.1091681841
2,17,31,0.0930102458,0.1143324477
2,14049,31,0.0886642538,0.1087096301
2,6137,30,0.0949313182,0.1183390232
2,6359,28,0.0905790688,0.1165303911
2,7664,28,0.0935425380,0.1148029506
2,7668,28,0.0898739418,0.1071335834
2,38326,27,0.0967378999,0.1161405052
2,39443,26,0.0985438766,0.1191224916
2,395,25,0.0959456337,0.1100934416
2,31220,24,0.0967809962,0.1154334228
2,6378,24,0.0942105551,0.1150487500
2,2875,24,0.0952270957,0.1142210584
2,360,24,0.0974340878,0.1138999432
2,442,24,0.0967161790,0.1065831710
2,9307,23,0.0948766088,0.1121632541
2,39393,23,0.0929471545,0.1116728340
2,37769,23,0.0547534424,0.1083456811
2,6998,23,0.0880819988,0.1073917888
2,31441,22,0.0904806136,0.1108892911
2,7693,22,0.0879956453,0.1067486421
2,2589,21,0.0923529206,0.1103059433
2,6385,21,0.0948010943,0.1085516775
2,3654,21,0.0894157966,0.1078288823
2,6422,21,0.0463930538,0.1045683523
2,6425,20,0.0913680089,0.1097387816
2,6147,19,0.0960898183,0.1151615977
2,6373,19,0.0920664876,0.1097843268
2,7141,19,-26.2301607214,0.1094204451
2,31041,17,0.0932961022,0.1061273249
2,6391,17,0.0925598179,0.1049369898
2,38283,16,0.0955700780,0.1089835525
2,23873,16,0.0910064725,0.1076640591
2,179,15,0.1079223062,0.1191533916
2,6364,15,-33.2386187543,0.1155091073
2,1890,15,0.0898808996,0.1100530089
2,37476,15,0.0930648049,0.1083072907
2,6999,15,0.0899434530,0.1050325382
2,39395,14,0.0990134377,0.1162713394
2,38842,14,0.0998107616,0.1148414863
2,7660,14,0.0942554791,0.1144807763
2,39336,14,0.0835210872,0.1129728969
2,430,14,0.1021385261,0.1114649450
2,381,13,0.0893354132,0.1148411883
2,16924,13,0.1009970658,0.1135896585
2,31795,13,0.0878321240,0.1009362834
2,32082,12,0.0861655445,0.1164570791
2,7697,12,0.0907340176,0.1103575756
2,18162,12,0.0934073646,0.1073932299
2,6441,12,0.0943267614,0.1052334217
2,1066,12,0.0924490469,0.1001053733
2,6438,12,0.0435465241,0.0965956271
2,31939,11,0.0903685247,0.1177972136
2,6148,11,0.0987657370,0.1159138270
2,2974,11,0.1049909029,0.1133670895
2,30291,11,0.0910074601,0.1111175724
2,17601,11,0.0671506448,0.1093436517
2,31476,11,0.0942387780,0.1006121693
2,16841,10,0.0992366900,0.1121148288
2,3066,10,0.0928266384,0.1098115146
2,37805,10,0.0842516433,0.1083006346
2,10393,10,0.0896417399,0.1002416438
2,3937,10,0.0916154334,0.0991792433
2,6424,10,0.0427667654,0.0729420770
2,2946,9,0.0989499393,0.1179135384
2,38699,9,0.0748569092,0.1110707300
2,29051,9,0.0932553870,0.1106230430
2,7698,9,0.0882641291,0.1090400237
2,2985,9,0.0875167053,0.1077299356
2,6381,9,0.0924885251,0.1073665538
2,1067,9,0.0564911868,0.1013828824
2,2089,8,0.1012625462,0.1139427026
2,30464,8,0.0759565667,0.1102893752
2,1887,8,0.0917592260,0.1055625724
2,10448,8,0.0947972564,0.1053197197
2,31852,8,0.0894436438,0.1047181040
2,31256,8,0.0869634160,0.1004770021
2,31790,8,0.0906123359,0.0998618396
2,7147,7,-71.3321080270,0.1143554994
2,31765,7,0.1007448721,0.1095806566
2,35036,7,0.0845307301,0.1056825299
2,465,7,0.0796855930,0.1053394993
2,39459,7,0.0753730196,0.1045180631
2,8753,7,0.0789912019,0.1011253165
2,6215,7,0.0937394868,0.1003790642
2,28920,7,0.0931368957,0.0998236269
2,37853,6,0.1059280542,0.1235601767
2,14599,6,0.0845561280,0.1167511090
2,37896,6,0.0807431279,0.1159649640
2,33027,6,0.0872203499,0.1132685810
2,1371,6,0.0846779709,0.1112304565
2,7667,6,0.1011333137,0.1107970941
2,14995,6,0.0807522120,0.1103530331
2,359,6,0.1024414189,0.1082858098
2,7661,6,0.0956544190,0.1068899299
2,427,6,0.0868974269,0.1044930464
2,5469,6,0.0952388645,0.1039352234
2,17988,6,0.0914190695,0.0994428735
2,6435,6,0.0348795292,0.0531789869
2,22938,5,0.0897918080,0.1215228823
2,14600,5,0.0887704740,0.1152056203
2,2625,5,0.0825520768,0.1114121694
2,38676,5,0.0939274048,0.1113328212
2,2360,5,0.0853884696,0.1101629460
2,38364,5,0.0917586167,0.1093820132
2,1251,5,0.0763262824,0.1090852674
2,30453,5,0.0715731319,0.1057014836
2,6383,5,0.0885462407,0.1048656907
2,38977,5,0.0650465779,0.1033034042
2,357,5,0.0527664707,0.1027980262
2,31499,5,0.0877797226,0.1006468643
2,31291,5,0.0845887952,0.1002642270
2,6362,4,0.0981659574,0.1136719232
2,3197,4,0.0796767273,0.1125212727
2,2529,4,-124.9095476831,0.1119660888
2,23903,4,0.0652692420,0.1107130583
2,38943,4,0.0895651499,0.1106594388
2,38765,4,0.0859405264,0.1100314416
2,5468,4,0.0978380694,0.1076910697
2,39720,4,0.0996083402,0.1075748467
2,39067,4,0.0854036404,0.1065107988
2,35061,4,0.0875437428,0.1052296951
2,18720,4,0.0546861303,0.1050501412
2,32592,4,0.0932074344,0.1041326579
2,1258,4,0.0960668496,0.1030615047
2,390,4,0.0930690645,0.0966365950
2,27804,4,0.0730380082,0.0963541302
2,6419,4,0.0886274664,0.0961689025
2,31762,4,0.0641937573,0.0900680432
2,38961,3,0.1085719312,0.1171648762
2,6320,3,0.0972021986,0.1115598037
2,6146,3,0.0848155825,0.1107676454
2,18034,3,0.0906957673,0.1063692312
2,6428,3,0.0897987054,0.1055148587
2,34520,3,0.0914023816,0.1052890580
2,7653,3,0.0977133549,0.1049560351
2,2739,3,0.0951991289,0.1000068282
2,6439,3,0.0891722560,0.0989694017
2,31672,3,0.0951760667,0.0984611511
2,38843,3,0.0562177175,0.0980190714
2,6388,3,0.0966727442,0.0972525372
2,2666,3,0.0863496826,0.0966175810
2,1079,3,0.0548444087,0.0965261426
2,16849,3,0.0933504611,0.0944550857
2,38703,3,0.0787910078,0.0937239726
2,1167,3,0.0908711203,0.0931219969
2,3882,3,0.0896354841,0.0921265898
2,391,3,0.0854012911,0.0902689497
2,544,3,0.0744376347,0.0891903043
2,31339,3,0.0739455883,0.0876366841
2,6360,3,0.0717513406,0.0767975698
2,290,3,0.0291477363,0.0330000248
2,22935,2,0.0720347975,0.1141918674
2,31170,2,0.0852180865,0.1133941729
2,38579,2,0.0728889048,0.1119338498
2,37715,2,0.0919348294,0.1111324951
2,6440,2,0.0831443337,0.1108385452
2,22934,2,0.0953652790,0.1076025512
2,32195,2,0.0910759996,0.1063584968
2,17654,2,0.0982960105,0.1059620567
2,18614,2,0.1016655976,0.1054483266
2,7400,2,0.1030715372,0.1046941985
2,38880,2,0.0979846097,0.1042246024
2,2187,2,0.0793085481,0.1036752640
2,18618,2,0.0968794820,0.1027687941
2,18031,2,0.0931764691,0.1023948799
2,18010,2,0.1021564496,0.1021649807
2,38166,2,0.1003244627,0.1020654887
2,18723,2,0.0979543870,0.1015351857
2,38366,2,0.0944446328,0.0997111094
2,6452,2,0.0972436827,0.0991436579
2,36046,2,0.0955343483,0.0982624054
2,6367,2,0.0816788757,0.0978165916
2,7805,2,0.0840048949,0.0977358068
2,464,2,0.0968406183,0.0975840795
2,17548,2,0.0706023100,0.0967314904
2,428,2,0.0964577650,0.0964879822
2,7657,2,0.0900655297,0.0946359371
2,6356,2,0.0921729640,0.0935761621
2,160,2,0.0891465539,0.0929204045
2,37835,2,0.0774929764,0.0853684563
2,32167,2,0.0821123239,0.0842615802
2,31555,2,0.0698644242,0.0835621325
2,441,2,0.0717153125,0.0830217702
2,7717,2,0.0764520674,0.0825014500
2,2176,2,0.0629578595,0.0810780236
2,16842,2,0.0719258336,0.0803250477
2,1920,2,0.0782387014,0.0799446603
2,1881,2,0.0727958596,0.0797422890
2,31829,2,0.0705676189,0.0760409850
2,11990,2,0.0454851742,0.0737978989
2,6389,2,0.0719726774,0.0737370402
2,7626,2,0.0512349144,0.0719131994
2,10480,2,0.0669553605,0.0688933600
2,34501,2,0.0490080443,0.0507007495
2,39087,2,0.0437169463,0.0489467344
2,287,2,0.0362080641,0.0430382315
2,2227,2,0.0409263181,0.0422474993
2,35065,2,0.0322276545,0.0326078865
2,37211,2,0.0200939800,0.0275564579
2,16816,2,0.0189202248,0.0214013098
2,31185,1,0.1085093429,0.1085093429
2,16807,1,0.1080882122,0.1080882122
2,32262,1,0.1080392284,0.1080392284
2,35058,1,0.1077932980,0.1077932980
2,340,1,0.1071550846,0.1071550846
2,339,1,0.1064928712,0.1064928712
2,19337,1,0.1039994616,0.1039994616
2,8658,1,0.1038850797,0.1038850797
2,6492,1,0.1035544872,0.1035544872
2,19336,1,0.1034006732,0.1034006732
2,17984,1,0.1032093406,0.1032093406
2,28271,1,0.1027442353,0.1027442353
2,8,1,0.1016594849,0.1016594849
2,341,1,0.1008500971,0.1008500971
2,27780,1,0.1002210736,0.1002210736
2,31800,1,0.1001798677,0.1001798677
2,27803,1,0.1000783667,0.1000783667
2,2719,1,0.0998606227,0.0998606227
2,24101,1,0.0990868012,0.0990868012
2,16783,1,0.0990716823,0.0990716823
2,17552,1,0.0989177159,0.0989177159
2,16895,1,0.0988227897,0.0988227897
2,31365,1,0.0986707455,0.0986707455
2,18624,1,0.0984638608,0.0984638608
2,6432,1,0.0976746455,0.0976746455
2,18044,1,0.0972441071,0.0972441071
2,14406,1,0.0969097507,0.0969097507
2,11750,1,0.0964256122,0.0964256122
2,31848,1,0.0963697564,0.0963697564
2,16799,1,0.0961269190,0.0961269190
2,36899,1,0.0961263747,0.0961263747
2,5564,1,0.0959810658,0.0959810658
2,5559,1,0.0959617087,0.0959617087
2,462,1,0.0956922079,0.0956922079
2,6414,1,0.0956749338,0.0956749338
2,6372,1,0.0955951972,0.0955951972
2,1299,1,0.0955233197,0.0955233197
2,14047,1,0.0954676182,0.0954676182
2,6124,1,0.0954215050,0.0954215050
2,2542,1,0.0953133217,0.0953133217
2,7344,1,0.0949843463,0.0949843463
2,38325,1,0.0948341853,0.0948341853
2,10499,1,0.0948174927,0.0948174927
2,7625,1,0.0946979107,0.0946979107
2,337,1,0.0944152945,0.0944152945
2,566,1,0.0941906010,0.0941906010
2,6219,1,0.0938184687,0.0938184687
2,2996,1,0.0934952535,0.0934952535
2,6445,1,0.0934237932,0.0934237932
2,16829,1,0.0927470355,0.0927470355
2,7722,1,0.0925161605,0.0925161605
2,6494,1,0.0924098780,0.0924098780
2,9,1,0.0918643966,0.0918643966
2,1858,1,0.0917835717,0.0917835717
2,6474,1,0.0915888564,0.0915888564
2,17991,1,0.0913604163,0.0913604163
2,37843,1,0.0912417117,0.0912417117
2,27893,1,0.0907664512,0.0907664512
2,39693,1,0.0907258119,0.0907258119
2,37392,1,0.0905576068,0.0905576068
2,7001,1,0.0904991612,0.0904991612
2,3040,1,0.0903778550,0.0903778550
2,39774,1,0.0903337309,0.0903337309
2,28730,1,0.0901066354,0.0901066354
2,491,1,0.0894642968,0.0894642968
2,394,1,0.0884767198,0.0884767198
2,31833,1,0.0874337133,0.0874337133
2,6436,1,0.0873734839,0.0873734839
2,6678,1,0.0866941015,0.0866941015
2,429,1,0.0865680183,0.0865680183
2,23807,1,0.0863710540,0.0863710540
2,32709,1,0.0861105800,0.0861105800
2,27770,1,0.0848765820,0.0848765820
2,31592,1,0.0848396511,0.0848396511
2,32206,1,0.0820674481,0.0820674481
2,6355,1,0.0799197704,0.0799197704
2,7624,1,0.0798507160,0.0798507160
2,37763,1,0.0797873020,0.0797873020
2,27773,1,0.0796639630,0.0796639630
2,32251,1,0.0793149724,0.0793149724
2,8725,1,0.0792416732,0.0792416732
2,38858,1,0.0760329925,0.0760329925
2,31732,1,0.0751726539,0.0751726539
2,3914,1,0.0745130161,0.0745130161
2,2927,1,0.0720848152,0.0720848152
2,18724,1,0.0719763120,0.0719763120
2,2641,1,0.0691220500,0.0691220500
2,2903,1,0.0677157179,0.0677157179
2,31798,1,0.0666253551,0.0666253551
2,2248,1,0.0664504766,0.0664504766
2,7155,1,0.0663306679,0.0663306679
2,5474,1,0.0661021145,0.0661021145
2,3122,1,0.0657500682,0.0657500682
2,39712,1,0.0635751248,0.0635751248
2,1149,1,0.0620787827,0.0620787827
2,6778,1,0.0619491524,0.0619491524
2,38335,1,0.0600632792,0.0600632792
2,17567,1,0.0592259698,0.0592259698
2,8678,1,0.0576144792,0.0576144792
2,23811,1,0.0561082421,0.0561082421
2,6420,1,0.0548685840,0.0548685840
2,31326,1,0.0545610019,0.0545610019
2,38372,1,0.0514811640,0.0514811640
2,19219,1,0.0512177916,0.0512177916
2,412,1,0.0511034558,0.0511034558
2,12138,1,0.0502929201,0.0502929201
2,38764,1,0.0497903837,0.0497903837
2,38974,1,0.0496661261,0.0496661261
2,34504,1,0.0496169250,0.0496169250
2,1780,1,0.0479406438,0.0479406438
2,28592,1,0.0476927578,0.0476927578
2,28948,1,0.0471742763,0.0471742763
2,1728,1,0.0452333119,0.0452333119
2,38355,1,0.0440913141,0.0440913141
2,5970,1,0.0435921044,0.0435921044
2,32621,1,0.0433771597,0.0433771597
2,881,1,0.0429228445,0.0429228445
2,36001,1,0.0425935023,0.0425935023
2,17992,1,0.0411308098,0.0411308098
2,12157,1,0.0405170187,0.0405170187
2,39781,1,0.0403276408,0.0403276408
2,9202,1,0.0398396893,0.0398396893
2,21267,1,0.0391360186,0.0391360186
2,27834,1,0.0376723294,0.0376723294
2,28369,1,0.0373298926,0.0373298926
2,29224,1,0.0372762963,0.0372762963
2,7402,1,0.0361068912,0.0361068912
2,31337,1,0.0353736262,0.0353736262
2,2866,1,0.0330358050,0.0330358050
2,6504,1,0.0325908484,0.0325908484
2,23130,1,0.0318452053,0.0318452053
2,8711,1,0.0305276397,0.0305276397
2,18559,1,0.0304865554,0.0304865554
2,6876,1,0.0285881412,0.0285881412
2,36920,1,0.0280928424,0.0280928424
2,37440,1,0.0276071749,0.0276071749
2,16372,1,0.0270063577,0.0270063577
2,31186,1,0.0269791705,0.0269791705
2,17620,1,0.0269393454,0.0269393454
2,18011,1,0.0251014742,0.0251014742
2,11679,1,0.0250275002,0.0250275002
2,6411,1,0.0246324056,0.0246324056
2,180,1,0.0219956830,0.0219956830
2,6386,1,0.0216569935,0.0216569935
