molecule_name,final_score,epoch
rxn:1:43799:39742,0.1696816384792328,20378
rxn:1:62588:1881,0.1611541107296943,20378
rxn:1:62588:7345,0.1607575729489326,20378
rxn:1:65661:37717,0.156643482653991,20378
rxn:1:41923:37717,0.1565361320972442,20378
rxn:1:41711:31333,0.1520462532838185,20378
rxn:1:41923:32044,0.1506405757821124,20378
rxn:1:41904:31463,0.1502709757714044,20378
rxn:1:62588:2955,0.1496995687484741,20378
rxn:1:62588:412,0.1495096009028585,20378
rxn:1:41923:31580,0.1494310833513736,20378
rxn:1:41904:32044,0.1490532593293623,20378
rxn:1:62588:389,0.1479734684291638,20378
rxn:1:62588:1827,0.1414239704608917,20378
rxn:1:62588:7776,0.1404804260957808,20378
rxn:1:41923:31491,0.1381988281553441,20378
rxn:1:41924:39014,0.1373381446237149,20378
rxn:1:41904:34520,0.1361107717860828,20378
rxn:1:41904:14099,0.1326691968874497,20378
rxn:1:41904:23535,0.1304736059644947,20378
rxn:1:41923:37803,0.1277514154260808,20378
rxn:1:43730:12269,0.1272231113343011,20378
rxn:1:41904:30453,0.127094891667366,20378
rxn:1:41923:31840,0.1267487745393406,20378
rxn:1:59985:27805,0.1249699050729925,20378
rxn:1:59985:6,0.1239995688199996,20378
rxn:1:42796:37762,0.1234455704689025,20378
rxn:1:42018:23520,0.119963102042675,20378
rxn:1:43680:31611,0.1135009241104126,20378
rxn:1:53562:123,0.1028338994668877,20378
rxn:1:59912:28139,0.0806635455651716,20378
rxn:1:41923:38744,0.1643055379390716,20379
rxn:1:41904:37717,0.1640101412068242,20379
rxn:1:41711:30291,0.1551895907946995,20379
rxn:1:41923:31463,0.153256356716156,20379
rxn:1:41923:32691,0.1509292667562311,20379
rxn:1:41904:2700,0.1504766089575631,20379
rxn:1:59985:7771,0.1487850159406662,20379
rxn:1:41789:37717,0.1472337916493415,20379
rxn:1:41904:31438,0.1463623155247081,20379
rxn:1:41924:37717,0.1452088852723439,20379
rxn:1:43730:23723,0.1410920965044122,20379
rxn:1:41904:38814,0.1350964705149332,20379
rxn:1:41923:31937,0.1346983801234852,20379
rxn:1:41912:37717,0.1316192668417225,20379
rxn:1:41904:37843,0.1243687505307405,20379
rxn:1:41923:31518,0.1239983493631536,20379
rxn:1:62588:106,0.1219555191371751,20379
rxn:1:65678:37717,0.1209370543559392,20379
rxn:1:42750:16295,0.0868421859211391,20379
rxn:1:42845:22841,0.0830884368883238,20379
rxn:1:42845:22809,0.0823981649166828,20379
rxn:1:44527:22841,0.0712646779914697,20379
rxn:1:43344:34243,0.059380315882819,20379
rxn:1:57011:38682,0.1743160486221313,20380
rxn:1:62688:38536,0.1671968847513198,20380
rxn:1:41711:31425,0.1651505231857299,20380
rxn:1:65679:37717,0.1575291107098261,20380
rxn:1:41711:1825,0.1555636780602591,20380
rxn:1:41923:31915,0.1537880599498748,20380
rxn:1:41904:2918,0.1516976771147354,20380
rxn:1:41923:39073,0.1464906443249095,20380
rxn:1:41865:31580,0.1461668784419695,20380
rxn:1:41907:31333,0.1460784304709661,20380
rxn:1:41865:37717,0.1447198837995529,20380
rxn:1:59985:23458,0.1441801220178604,20380
rxn:1:41711:31180,0.1435300509134928,20380
rxn:1:59985:28224,0.1431332952097842,20380
rxn:1:59985:7772,0.1430397450923919,20380
rxn:1:62588:31937,0.1426132886033309,20380
rxn:1:41711:31195,0.1407211151990023,20380
rxn:1:41923:39388,0.1394981713522048,20380
rxn:1:41904:1664,0.138338950547305,20380
rxn:1:62588:37737,0.1333278247288295,20380
rxn:1:59985:28639,0.1317462384700775,20380
rxn:1:41923:39296,0.1303155584768815,20380
rxn:1:41711:31327,0.1302419123442276,20380
rxn:1:41904:38439,0.1179983079433441,20380
rxn:1:62588:22994,0.1168549981984225,20380
rxn:1:40131:5448,0.1039888669144023,20380
rxn:1:42845:23561,0.1010874768098195,20380
rxn:1:61751:23561,0.099905009622927,20380
rxn:1:52473:5448,0.0950778675079345,20380
rxn:1:58747:27802,0.0644898552160996,20380
rxn:1:42042:33151,0.0556543381775126,20380
rxn:1:64877:13509,0.0444814424182093,20380
rxn:1:61751:5847,0.0422385048407774,20380
rxn:1:63670:31376,0.1693604407103165,20381
rxn:1:59985:31811,0.1579537093639373,20381
rxn:1:65661:8718,0.1545899992897397,20381
rxn:1:59985:8709,0.1544134616851806,20381
rxn:1:59985:14361,0.1493531238465082,20381
rxn:1:41845:31580,0.1479424238204956,20381
rxn:1:62688:39278,0.1465941071510315,20381
rxn:1:62688:39408,0.1451741958919324,20381
rxn:1:57010:38682,0.1420256573220958,20381
rxn:1:41923:2700,0.1416538953781128,20381
rxn:1:59985:23119,0.1385937618172687,20381
rxn:1:41904:31930,0.1381462074461437,20381
rxn:1:41923:31430,0.1368550658226013,20381
rxn:1:62588:31372,0.1348812525922602,20381
rxn:1:41924:38744,0.1325837021524256,20381
rxn:1:41923:31438,0.13170595013577,20381
rxn:1:41904:35061,0.1311911396358324,20381
rxn:1:62588:31219,0.1243488731838408,20381
rxn:1:63757:37822,0.1218017254556928,20381
rxn:1:41923:2529,0.1217367865822531,20381
rxn:1:59985:38477,0.119589372685081,20381
rxn:1:62034:27805,0.1157439188523726,20381
rxn:1:51775:33250,0.0746085405349731,20381
rxn:1:62555:14846,0.0468436962082272,20381
rxn:1:50244:194,0.0456109974119398,20381
rxn:1:40939:15004,0.0281822904944419,20381
rxn:1:61827:11848,0.1696019530296325,20382
rxn:1:59915:31376,0.1665445789694786,20382
rxn:1:63670:24341,0.1608328586039336,20382
rxn:1:41711:2140,0.1558695780603509,20382
rxn:1:41711:3699,0.1555633544921875,20382
rxn:1:53017:38682,0.155511043288491,20382
rxn:1:41865:28139,0.1554211378097534,20382
rxn:1:41921:31454,0.1544708501208912,20382
rxn:1:43799:38682,0.1516274511814117,20382
rxn:1:59985:31500,0.1515587478876114,20382
rxn:1:41711:2060,0.1509502185018439,20382
rxn:1:59985:32494,0.1494453012943268,20382
rxn:1:41923:23656,0.1481466086014457,20382
rxn:1:63670:27954,0.1464740200476213,20382
rxn:1:59985:31778,0.1419540813991001,20382
rxn:1:41904:1858,0.141825971396073,20382
rxn:1:62588:37717,0.1388364349092756,20382
rxn:1:57011:2918,0.1386259049177169,20382
rxn:1:62588:37822,0.1377744346857071,20382
rxn:1:41711:3949,0.1368680655956268,20382
rxn:1:41904:31360,0.1335148073378063,20382
rxn:1:41923:32521,0.1329140663146972,20382
rxn:1:41923:37843,0.132483385503292,20382
rxn:1:62688:39290,0.1315186232328415,20382
rxn:1:59985:27893,0.1308047235012054,20382
rxn:1:41711:31396,0.1303659649122329,20382
rxn:1:41904:8718,0.1234864904766991,20382
rxn:1:62588:32049,0.119633301382973,20382
rxn:1:41924:2700,0.1035322926261208,20382
rxn:1:50212:30939,0.0591848304978123,20382
rxn:1:56503:5342,0.0480545820558772,20382
rxn:1:61827:11720,0.1620343777171352,20383
rxn:1:59830:31376,0.1600566350895425,20383
rxn:1:59915:31372,0.1513737406995561,20383
rxn:1:65661:3803,0.1504183042617071,20383
rxn:1:41923:31523,0.1500420516187494,20383
rxn:1:41711:6092,0.1479898757404751,20383
rxn:1:62588:31376,0.1469928929300019,20383
rxn:1:41905:35061,0.1469114016795503,20383
rxn:1:59915:32000,0.1462882227367825,20383
rxn:1:43719:31333,0.1440606325391739,20383
rxn:1:59985:31895,0.1430491920103106,20383
rxn:1:57017:38682,0.1427127563435098,20383
rxn:1:41904:2695,0.1404954677536374,20383
